Time,Illuminance(lux)
2025-05-17 05:41:10,10.0
2025-05-17 06:23:53,17.0
2025-05-17 06:24:55,17.0
2025-05-17 07:14:31,24.0
2025-05-17 07:18:40,24.0
2025-05-17 07:47:39,31.0
2025-05-17 07:54:22,38.0
2025-05-17 08:05:49,45.0
2025-05-17 08:11:33,54.0
2025-05-17 08:12:07,69.0
2025-05-17 08:12:12,89.0
2025-05-17 08:12:17,119.0
2025-05-17 08:12:37,98.0
2025-05-17 08:12:42,80.0
2025-05-17 08:13:02,66.0
2025-05-17 08:13:27,58.0
2025-05-17 08:13:44,55.0
2025-05-17 08:19:22,183.0
2025-05-17 08:19:32,96.0
2025-05-17 08:19:37,167.0
2025-05-17 08:20:22,123.0
2025-05-17 08:20:27,181.0
2025-05-17 08:34:58,215.0
2025-05-17 08:35:38,254.0
2025-05-17 08:40:12,214.0
2025-05-17 08:44:16,265.0
2025-05-17 08:47:35,225.0
2025-05-17 08:48:00,274.0
2025-05-17 08:49:44,231.0
2025-05-17 08:50:34,194.0
2025-05-17 08:52:04,229.0
2025-05-17 08:52:38,277.0
2025-05-17 08:53:03,227.0
2025-05-17 08:53:33,283.0
2025-05-17 08:54:43,236.0
2025-05-17 08:55:03,198.0
2025-05-17 08:55:23,234.0
2025-05-17 08:56:12,277.0
2025-05-17 08:57:47,232.0
2025-05-17 08:59:12,545.0
2025-05-17 09:08:14,565.0
2025-05-17 09:14:15,621.0
2025-05-17 09:15:09,283.0
2025-05-17 09:15:14,361.0
2025-05-17 09:15:19,576.0
2025-05-17 09:20:43,661.0
2025-05-17 09:21:08,324.0
2025-05-17 09:22:17,655.0
2025-05-17 09:23:07,415.0
2025-05-17 09:23:12,324.0
2025-05-17 09:24:12,654.0
2025-05-17 09:25:07,553.0
2025-05-17 09:25:12,299.0
2025-05-17 09:25:27,250.0
2025-05-17 09:26:11,555.0
2025-05-17 09:26:26,809.0
2025-05-17 09:27:11,356.0
2025-05-17 09:28:11,639.0
2025-05-17 09:29:11,396.0
2025-05-17 09:30:10,651.0
2025-05-17 09:31:10,377.0
2025-05-17 09:32:10,652.0
2025-05-17 09:33:10,376.0
2025-05-17 09:33:39,318.0
2025-05-17 09:34:09,583.0
2025-05-17 09:44:56,411.0
2025-05-17 09:45:01,537.0
2025-05-17 10:03:01,570.0
2025-05-17 10:11:26,604.0
2025-05-17 10:12:11,342.0
2025-05-17 10:12:31,289.0
2025-05-17 10:13:11,602.0
2025-05-17 10:14:10,349.0
2025-05-17 10:14:55,295.0
2025-05-17 10:15:10,575.0
2025-05-17 10:31:26,511.0
2025-05-17 10:57:49,551.0
2025-05-17 11:00:15,575.0
2025-05-17 11:26:33,511.0
2025-05-17 11:38:25,579.0
2025-05-17 11:52:36,590.0
2025-05-17 11:59:26,653.0
2025-05-17 12:00:11,363.0
2025-05-17 12:00:55,308.0
2025-05-17 12:01:10,607.0
2025-05-17 12:02:10,341.0
2025-05-17 12:03:10,607.0
2025-05-17 12:04:10,358.0
2025-05-17 12:04:54,285.0
2025-05-17 12:05:09,615.0
2025-05-17 12:06:09,366.0
2025-05-17 12:07:09,605.0
2025-05-17 12:22:55,287.0
2025-05-17 12:23:09,593.0
2025-05-17 12:26:44,667.0
2025-05-17 12:27:08,383.0
2025-05-17 12:27:58,319.0
2025-05-17 12:28:08,386.0
2025-05-17 12:28:13,627.0
2025-05-17 12:29:08,419.0
2025-05-17 12:29:13,338.0
2025-05-17 12:30:13,610.0
2025-05-17 12:31:07,362.0
2025-05-17 12:31:12,303.0
2025-05-17 12:32:12,569.0
2025-05-17 12:47:23,553.0
2025-05-17 12:54:08,316.0
2025-05-17 13:04:45,268.0
2025-05-17 13:26:15,330.0
2025-05-17 13:29:24,280.0
2025-05-17 13:55:04,217.0
2025-05-17 13:55:09,165.0
2025-05-17 13:55:14,272.0
2025-05-17 14:06:56,231.0
2025-05-17 14:30:49,276.0
2025-05-17 14:36:58,279.0
2025-05-17 15:02:23,231.0
2025-05-17 15:31:45,236.0
2025-05-17 15:59:14,273.0
2025-05-17 16:03:23,231.0
2025-05-17 16:21:08,541.0
2025-05-17 16:26:32,541.0
2025-05-17 16:53:20,180.0
2025-05-17 16:55:16,477.0
2025-05-17 17:21:19,506.0
2025-05-17 18:07:08,204.0
2025-05-17 18:07:13,168.0
2025-05-17 18:12:27,142.0
2025-05-17 18:13:01,170.0
2025-05-17 18:16:06,172.0
2025-05-17 18:52:13,144.0
2025-05-17 19:10:52,141.0
2025-05-17 19:41:36,115.0
2025-05-17 19:41:46,142.0
2025-05-17 19:58:31,117.0
2025-05-17 20:01:16,138.0
2025-05-17 20:05:39,137.0
2025-05-17 21:00:26,140.0
2025-05-17 21:11:20,115.0
2025-05-17 21:11:25,136.0
2025-05-17 21:55:13,137.0
2025-05-17 22:50:00,137.0
2025-05-17 23:44:47,137.0
2025-05-18 00:39:33,137.0
2025-05-18 00:41:34,28.0
2025-05-18 00:41:39,16.0
2025-05-18 01:34:19,17.0
2025-05-18 02:29:06,17.0
2025-05-18 03:23:53,17.0
2025-05-18 04:18:40,17.0
2025-05-18 05:13:27,17.0
2025-05-18 06:08:14,22.0
2025-05-18 06:10:26,23.0
2025-05-18 06:25:17,30.0
2025-05-18 06:33:24,37.0
2025-05-18 06:59:42,44.0
2025-05-18 07:03:01,45.0
2025-05-18 07:12:31,52.0
2025-05-18 07:43:52,62.0
2025-05-18 07:49:11,52.0
2025-05-18 07:57:28,62.0
2025-05-18 07:57:48,64.0
2025-05-18 08:04:09,74.0
2025-05-18 08:07:18,88.0
2025-05-18 08:19:10,200.0
2025-05-18 08:23:43,164.0
2025-05-18 08:23:48,194.0
2025-05-18 08:26:03,230.0
2025-05-18 08:33:11,184.0
2025-05-18 08:37:40,148.0
2025-05-18 08:37:45,196.0
2025-05-18 08:52:36,185.0
2025-05-18 08:59:11,508.0
2025-05-18 09:39:05,571.0
2025-05-18 09:47:23,562.0
2025-05-18 10:42:10,572.0
2025-05-18 11:04:35,642.0
2025-05-18 11:05:10,336.0
2025-05-18 11:06:10,617.0
2025-05-18 11:07:10,347.0
2025-05-18 11:08:10,629.0
2025-05-18 11:09:09,365.0
2025-05-18 11:10:09,671.0
2025-05-18 11:11:09,423.0
2025-05-18 11:12:38,356.0
2025-05-18 11:13:08,689.0
2025-05-18 11:14:08,430.0
2025-05-18 11:17:22,362.0
2025-05-18 11:18:12,693.0
2025-05-18 11:19:07,447.0
2025-05-18 11:19:11,353.0
2025-05-18 11:20:11,679.0
2025-05-18 11:21:11,383.0
2025-05-18 11:22:11,675.0
2025-05-18 11:23:10,384.0
2025-05-18 11:24:10,672.0
2025-05-18 11:25:10,371.0
2025-05-18 11:26:10,654.0
2025-05-18 11:27:09,358.0
2025-05-18 11:28:09,639.0
2025-05-18 11:29:09,349.0
2025-05-18 11:30:09,633.0
2025-05-18 11:31:08,340.0
2025-05-18 11:32:08,623.0
2025-05-18 11:33:08,335.0
2025-05-18 11:34:07,544.0
2025-05-18 11:34:12,648.0
2025-05-18 11:35:07,336.0
2025-05-18 11:36:12,616.0
2025-05-18 11:36:57,651.0
2025-05-18 11:37:09,336.0
2025-05-18 11:38:08,624.0
2025-05-18 11:39:08,342.0
2025-05-18 11:40:08,433.0
2025-05-18 11:40:13,642.0
2025-05-18 11:41:13,326.0
2025-05-18 11:42:07,438.0
2025-05-18 11:42:12,624.0
2025-05-18 11:43:17,274.0
2025-05-18 11:44:12,464.0
2025-05-18 11:44:17,649.0
2025-05-18 11:45:07,485.0
2025-05-18 11:55:39,274.0
2025-05-18 11:56:09,611.0
2025-05-18 11:57:08,309.0
2025-05-18 11:58:08,603.0
2025-05-18 11:59:08,326.0
2025-05-18 11:59:13,275.0
2025-05-18 12:00:12,609.0
2025-05-18 12:01:07,319.0
2025-05-18 12:01:12,269.0
2025-05-18 12:02:07,352.0
2025-05-18 12:02:12,614.0
2025-05-18 12:03:07,341.0
2025-05-18 12:03:12,273.0
2025-05-18 12:04:11,599.0
2025-05-18 12:31:09,310.0
2025-05-18 12:31:44,275.0
2025-05-18 12:44:08,262.0
2025-05-18 12:44:12,187.0
2025-05-18 12:44:37,249.0
2025-05-18 13:11:25,298.0
2025-05-18 13:20:18,252.0
2025-05-18 13:26:31,245.0
2025-05-18 13:37:30,214.0
2025-05-18 14:21:18,217.0
2025-05-18 15:16:05,268.0
2025-05-18 15:32:13,630.0
2025-05-18 15:33:12,321.0
2025-05-18 15:33:22,272.0
2025-05-18 15:34:17,620.0
2025-05-18 15:35:12,311.0
2025-05-18 15:36:07,264.0
2025-05-18 15:36:12,616.0
2025-05-18 15:37:11,314.0
2025-05-18 15:37:26,265.0
2025-05-18 15:38:11,624.0
2025-05-18 15:39:16,332.0
2025-05-18 15:39:21,277.0
2025-05-18 15:40:16,613.0
2025-05-18 15:41:20,306.0
2025-05-18 15:42:15,607.0
2025-05-18 15:43:10,307.0
2025-05-18 15:44:09,593.0
2025-05-18 16:10:52,572.0
2025-05-18 17:05:39,564.0
2025-05-18 18:00:26,555.0
2025-05-18 18:13:34,519.0
2025-05-18 18:55:13,533.0
2025-05-18 19:45:11,186.0
2025-05-18 19:45:16,146.0
2025-05-18 19:47:10,510.0
2025-05-18 19:48:10,181.0
2025-05-18 19:48:15,145.0
2025-05-18 19:50:00,139.0
2025-05-18 20:10:56,116.0
2025-05-18 20:11:36,142.0
2025-05-18 20:22:23,98.0
2025-05-18 20:22:38,121.0
2025-05-18 20:44:47,136.0
2025-05-18 21:39:33,136.0
2025-05-18 22:34:20,136.0
2025-05-18 23:29:07,136.0
2025-05-19 00:23:54,136.0
2025-05-19 00:52:48,92.0
2025-05-19 00:52:53,21.0
2025-05-19 00:52:57,14.0
2025-05-19 01:18:40,15.0
2025-05-19 02:13:27,15.0
2025-05-19 03:08:14,15.0
2025-05-19 04:03:01,15.0
2025-05-19 04:57:48,15.0
2025-05-19 05:52:35,19.0
2025-05-19 05:58:10,21.0
2025-05-19 06:09:12,28.0
2025-05-19 06:22:08,35.0
2025-05-19 06:26:57,42.0
2025-05-19 06:33:10,49.0
2025-05-19 06:37:44,58.0
2025-05-19 06:47:21,57.0
2025-05-19 06:52:22,49.0
2025-05-19 06:53:37,42.0
2025-05-19 07:06:48,35.0
2025-05-19 07:11:12,42.0
2025-05-19 07:11:42,49.0
2025-05-19 07:12:51,42.0
2025-05-19 07:13:11,164.0
2025-05-19 07:16:01,194.0
2025-05-19 07:26:13,231.0
2025-05-19 07:30:42,272.0
2025-05-19 07:31:36,231.0
2025-05-19 07:32:56,272.0
2025-05-19 07:38:59,231.0
2025-05-19 07:42:08,225.0
2025-05-19 08:00:00,272.0
2025-05-19 08:11:52,323.0
2025-05-19 08:14:51,381.0
2025-05-19 08:22:24,456.0
2025-05-19 08:26:23,382.0
2025-05-19 08:27:33,545.0
2025-05-19 08:27:38,300.0
2025-05-19 08:32:21,386.0
2025-05-19 08:32:26,327.0
2025-05-19 08:32:56,409.0
2025-05-19 08:33:06,306.0
2025-05-19 08:33:11,361.0
2025-05-19 08:33:31,500.0
2025-05-19 08:33:56,416.0
2025-05-19 08:34:31,346.0
2025-05-19 08:35:35,293.0
2025-05-19 08:36:55,260.0
2025-05-19 08:37:17,235.0
2025-05-19 08:41:46,278.0
2025-05-19 08:44:05,335.0
2025-05-19 08:47:34,268.0
2025-05-19 08:50:28,271.0
2025-05-19 08:53:08,230.0
2025-05-19 08:56:32,281.0
2025-05-19 08:58:06,331.0
2025-05-19 09:01:20,278.0
2025-05-19 09:06:04,334.0
2025-05-19 09:10:08,424.0
2025-05-19 09:32:24,708.0
2025-05-19 09:33:09,382.0
2025-05-19 09:34:08,708.0
2025-05-19 09:35:08,318.0
2025-05-19 09:35:33,269.0
2025-05-19 09:36:08,622.0
2025-05-19 09:37:08,326.0
2025-05-19 09:37:13,275.0
2025-05-19 09:37:47,325.0
2025-05-19 09:38:07,411.0
2025-05-19 09:38:12,655.0
2025-05-19 09:39:07,432.0
2025-05-19 09:39:12,278.0
2025-05-19 09:40:12,577.0
2025-05-19 09:42:01,657.0
2025-05-19 09:43:31,409.0
2025-05-19 09:43:46,324.0
2025-05-19 09:43:51,395.0
2025-05-19 09:44:11,503.0
2025-05-19 09:44:16,678.0
2025-05-19 09:45:05,782.0
2025-05-19 09:45:10,499.0
2025-05-19 09:45:45,418.0
2025-05-19 09:53:28,354.0
2025-05-19 09:54:08,486.0
2025-05-19 09:54:13,636.0
2025-05-19 09:55:13,357.0
2025-05-19 09:56:12,601.0
2025-05-19 09:57:07,469.0
2025-05-19 09:58:07,393.0
2025-05-19 09:59:17,602.0
2025-05-19 10:00:16,336.0
2025-05-19 10:01:11,641.0
2025-05-19 10:01:36,744.0
2025-05-19 10:02:06,842.0
2025-05-19 10:05:10,394.0
2025-05-19 10:06:10,617.0
2025-05-19 10:07:14,361.0
2025-05-19 10:13:08,778.0
2025-05-19 10:14:17,474.0
2025-05-19 10:19:11,397.0
2025-05-19 10:20:06,335.0
2025-05-19 10:20:16,599.0
2025-05-19 10:21:25,676.0
2025-05-19 10:22:10,349.0
2025-05-19 10:23:10,594.0
2025-05-19 10:26:29,620.0
2025-05-19 10:27:16,397.0
2025-05-19 10:28:15,677.0
2025-05-19 10:29:15,477.0
2025-05-19 10:37:08,401.0
2025-05-19 10:39:12,475.0
2025-05-19 10:43:51,387.0
2025-05-19 10:44:11,643.0
2025-05-19 10:45:11,489.0
2025-05-19 10:46:50,414.0
2025-05-19 10:48:45,350.0
2025-05-19 10:49:10,625.0
2025-05-19 10:50:09,348.0
2025-05-19 10:51:09,662.0
2025-05-19 10:52:09,448.0
2025-05-19 10:52:44,895.0
2025-05-19 10:53:58,780.0
2025-05-19 10:55:18,882.0
2025-05-19 10:57:57,995.0
2025-05-19 10:58:57,876.0
2025-05-19 10:59:17,779.0
2025-05-19 10:59:47,667.0
2025-05-19 11:01:01,758.0
2025-05-19 11:01:16,856.0
2025-05-19 11:05:55,750.0
2025-05-19 11:07:00,666.0
2025-05-19 11:10:49,772.0
2025-05-19 11:12:13,884.0
2025-05-19 11:13:08,996.0
2025-05-19 11:14:03,885.0
2025-05-19 11:15:02,786.0
2025-05-19 11:15:52,699.0
2025-05-19 11:17:12,616.0
2025-05-19 11:20:36,693.0
2025-05-19 11:21:06,779.0
2025-05-19 11:21:16,745.0
2025-05-19 11:22:02,692.0
2025-05-19 11:24:27,794.0
2025-05-19 11:26:51,893.0
2025-05-19 11:28:36,792.0
2025-05-19 11:30:45,704.0
2025-05-19 11:32:25,626.0
2025-05-19 11:33:34,711.0
2025-05-19 11:38:28,821.0
2025-05-19 11:40:37,720.0
2025-05-19 11:41:57,634.0
2025-05-19 11:42:47,558.0
2025-05-19 11:48:30,631.0
2025-05-19 11:52:04,714.0
2025-05-19 11:53:39,632.0
2025-05-19 11:54:14,561.0
2025-05-19 11:54:58,475.0
2025-05-19 11:59:27,541.0
2025-05-19 12:04:46,611.0
2025-05-19 12:13:43,694.0
2025-05-19 12:15:18,786.0
2025-05-19 12:16:03,797.0
2025-05-19 12:18:39,684.0
2025-05-19 12:19:04,602.0
2025-05-19 12:19:53,524.0
2025-05-19 12:21:08,590.0
2025-05-19 12:23:18,523.0
2025-05-19 12:26:02,588.0
2025-05-19 12:26:52,665.0
2025-05-19 12:27:46,590.0
2025-05-19 12:30:06,523.0
2025-05-19 12:36:14,437.0
2025-05-19 12:39:23,500.0
2025-05-19 12:42:32,562.0
2025-05-19 12:45:31,476.0
2025-05-19 12:49:45,540.0
2025-05-19 12:51:45,454.0
2025-05-19 12:55:34,511.0
2025-05-19 13:00:42,578.0
2025-05-19 13:08:40,578.0
2025-05-19 13:10:49,599.0
2025-05-19 13:15:00,510.0
2025-05-19 14:05:36,492.0
2025-05-19 14:14:46,433.0
2025-05-19 14:32:11,715.0
2025-05-19 14:33:11,514.0
2025-05-19 14:38:24,434.0
2025-05-19 14:39:39,365.0
2025-05-19 14:40:09,585.0
2025-05-19 14:57:34,520.0
2025-05-19 15:01:55,592.0
2025-05-19 15:09:10,525.0
2025-05-19 15:11:34,599.0
2025-05-19 15:34:21,675.0
2025-05-19 15:35:11,452.0
2025-05-19 15:39:44,384.0
2025-05-19 15:40:09,648.0
2025-05-19 15:41:09,440.0
2025-05-19 15:50:51,351.0
2025-05-19 15:51:11,639.0
2025-05-19 15:52:11,406.0
2025-05-19 15:55:10,366.0
2025-05-19 15:56:12,635.0
2025-05-19 15:57:12,425.0
2025-05-19 16:08:33,292.0
2025-05-19 16:08:38,235.0
2025-05-19 16:08:43,192.0
2025-05-19 16:09:08,271.0
2025-05-19 16:09:13,457.0
2025-05-19 16:14:07,374.0
2025-05-19 16:14:12,451.0
2025-05-19 16:18:01,367.0
2025-05-19 16:18:06,438.0
2025-05-19 16:21:10,219.0
2025-05-19 16:22:00,185.0
2025-05-19 16:22:10,423.0
2025-05-19 16:49:57,436.0
2025-05-19 17:24:10,212.0
2025-05-19 17:26:09,427.0
2025-05-19 17:44:44,419.0
2025-05-19 17:55:08,197.0
2025-05-19 17:55:13,159.0
2025-05-19 17:58:12,405.0
2025-05-19 18:39:31,415.0
2025-05-19 18:47:35,231.0
2025-05-19 18:47:40,386.0
2025-05-19 18:52:09,175.0
2025-05-19 18:53:09,389.0
2025-05-19 19:12:08,194.0
2025-05-19 19:12:13,150.0
2025-05-19 19:34:17,148.0
2025-05-19 19:59:27,116.0
2025-05-19 19:59:37,138.0
2025-05-19 20:29:04,148.0
2025-05-19 21:23:50,147.0
2025-05-19 22:18:37,147.0
2025-05-19 23:13:23,147.0
2025-05-19 23:33:00,28.0
2025-05-19 23:33:05,15.0
2025-05-20 00:08:10,16.0
2025-05-20 01:02:56,16.0
2025-05-20 01:57:43,16.0
2025-05-20 02:52:29,16.0
2025-05-20 03:47:16,16.0
2025-05-20 04:42:02,16.0
2025-05-20 05:36:49,17.0
2025-05-20 06:04:43,22.0
2025-05-20 06:31:35,26.0
2025-05-20 06:54:01,29.0
2025-05-20 06:59:44,36.0
2025-05-20 07:07:32,43.0
2025-05-20 07:11:55,67.0
2025-05-20 07:12:00,113.0
2025-05-20 07:15:25,257.0
2025-05-20 07:26:21,276.0
2025-05-20 07:44:13,218.0
2025-05-20 07:49:47,258.0
2025-05-20 07:57:44,304.0
2025-05-20 08:21:08,321.0
2025-05-20 08:26:28,364.0
2025-05-20 08:31:12,303.0
2025-05-20 08:35:26,361.0
2025-05-20 08:37:10,433.0
2025-05-20 08:44:33,500.0
2025-05-20 08:47:22,568.0
2025-05-20 08:50:51,504.0
2025-05-20 08:55:10,420.0
2025-05-20 08:56:30,501.0
2025-05-20 08:56:50,422.0
2025-05-20 08:57:29,532.0
2025-05-20 08:57:39,442.0
2025-05-20 08:59:39,534.0
2025-05-20 08:59:49,432.0
2025-05-20 09:00:09,529.0
2025-05-20 09:00:58,444.0
2025-05-20 09:03:28,519.0
2025-05-20 09:03:38,590.0
2025-05-20 09:04:03,513.0
2025-05-20 09:09:56,433.0
2025-05-20 09:11:11,501.0
2025-05-20 09:13:15,628.0
2025-05-20 09:14:50,446.0
2025-05-20 09:15:54,435.0
2025-05-20 09:16:56,376.0
2025-05-20 09:18:16,499.0
2025-05-20 09:19:20,591.0
2025-05-20 09:20:00,515.0
2025-05-20 09:20:15,602.0
2025-05-20 09:20:25,516.0
2025-05-20 09:21:35,437.0
2025-05-20 09:23:39,368.0
2025-05-20 09:24:09,679.0
2025-05-20 09:25:09,381.0
2025-05-20 09:26:08,661.0
2025-05-20 09:27:08,350.0
2025-05-20 09:28:03,297.0
2025-05-20 09:28:08,614.0
2025-05-20 09:33:07,517.0
2025-05-20 09:33:12,439.0
2025-05-20 09:34:51,370.0
2025-05-20 09:35:11,678.0
2025-05-20 09:36:11,364.0
2025-05-20 09:37:10,643.0
2025-05-20 09:38:10,363.0
2025-05-20 09:39:10,650.0
2025-05-20 09:40:10,391.0
2025-05-20 09:41:09,671.0
2025-05-20 09:42:09,406.0
2025-05-20 09:44:28,344.0
2025-05-20 09:44:58,693.0
2025-05-20 09:47:13,435.0
2025-05-20 09:49:42,365.0
2025-05-20 09:50:42,649.0
2025-05-20 09:52:16,378.0
2025-05-20 09:53:11,669.0
2025-05-20 09:54:11,429.0
2025-05-20 09:55:50,502.0
2025-05-20 09:57:50,565.0
2025-05-20 10:02:13,641.0
2025-05-20 10:02:53,565.0
2025-05-20 10:03:53,640.0
2025-05-20 10:05:08,560.0
2025-05-20 10:06:22,475.0
2025-05-20 10:10:41,459.0
2025-05-20 10:15:42,323.0
2025-05-20 10:16:12,647.0
2025-05-20 10:17:11,343.0
2025-05-20 10:18:11,626.0
2025-05-20 10:19:11,357.0
2025-05-20 10:20:10,649.0
2025-05-20 10:21:10,379.0
2025-05-20 10:22:10,666.0
2025-05-20 10:23:10,387.0
2025-05-20 10:24:09,674.0
2025-05-20 10:25:09,429.0
2025-05-20 10:25:44,593.0
2025-05-20 10:26:09,671.0
2025-05-20 10:26:39,767.0
2025-05-20 10:26:54,866.0
2025-05-20 10:27:14,1059.0
2025-05-20 10:27:19,1191.0
2025-05-20 10:27:23,1519.0
2025-05-20 10:27:28,2712.0
2025-05-20 10:27:33,3516.0
2025-05-20 10:27:38,4210.0
2025-05-20 10:28:03,5362.0
2025-05-20 10:28:08,6164.0
2025-05-20 10:28:13,4901.0
2025-05-20 10:28:18,2940.0
2025-05-20 10:28:23,2492.0
2025-05-20 10:28:33,3199.0
2025-05-20 10:28:43,2526.0
2025-05-20 10:28:58,2234.0
2025-05-20 10:29:03,3361.0
2025-05-20 10:29:08,2435.0
2025-05-20 10:29:18,2754.0
2025-05-20 10:29:23,3381.0
2025-05-20 10:29:33,2721.0
2025-05-20 10:29:38,2060.0
2025-05-20 10:29:43,1563.0
2025-05-20 10:29:48,1332.0
2025-05-20 10:29:58,1158.0
2025-05-20 10:31:12,1302.0
2025-05-20 10:31:42,1542.0
2025-05-20 10:32:27,345.0
2025-05-20 10:32:32,1207.0
2025-05-20 10:32:37,1373.0
2025-05-20 10:32:47,1743.0
2025-05-20 10:33:47,2011.0
2025-05-20 10:35:01,1771.0
2025-05-20 10:35:06,838.0
2025-05-20 10:35:11,574.0
2025-05-20 10:35:21,652.0
2025-05-20 10:35:51,575.0
2025-05-20 10:37:51,689.0
2025-05-20 10:40:50,1187.0
2025-05-20 10:43:29,1039.0
2025-05-20 10:46:48,880.0
2025-05-20 10:47:23,748.0
2025-05-20 10:47:48,864.0
2025-05-20 10:48:28,736.0
2025-05-20 10:49:07,652.0
2025-05-20 10:52:02,577.0
2025-05-20 10:53:06,508.0
2025-05-20 10:57:50,430.0
2025-05-20 10:58:30,337.0
2025-05-20 10:58:45,418.0
2025-05-20 11:05:28,461.0
2025-05-20 11:20:40,354.0
2025-05-20 11:23:25,417.0
2025-05-20 11:24:39,492.0
2025-05-20 11:31:37,415.0
2025-05-20 11:48:03,489.0
2025-05-20 11:50:17,551.0
2025-05-20 11:54:51,468.0
2025-05-20 11:57:45,397.0
2025-05-20 12:00:14,394.0
2025-05-20 12:01:41,471.0
2025-05-20 12:16:37,400.0
2025-05-20 12:18:41,475.0
2025-05-20 12:19:36,539.0
2025-05-20 12:23:50,607.0
2025-05-20 12:24:44,684.0
2025-05-20 12:30:53,600.0
2025-05-20 12:31:47,532.0
2025-05-20 12:33:37,598.0
2025-05-20 12:44:59,530.0
2025-05-20 12:49:42,447.0
2025-05-20 12:52:22,503.0
2025-05-20 12:53:46,569.0
2025-05-20 12:55:01,592.0
2025-05-20 12:56:08,816.0
2025-05-20 12:56:12,980.0
2025-05-20 12:57:07,617.0
2025-05-20 12:57:22,547.0
2025-05-20 13:04:40,616.0
2025-05-20 13:09:04,545.0
2025-05-20 13:12:48,462.0
2025-05-20 13:15:47,523.0
2025-05-20 13:16:47,589.0
2025-05-20 13:21:25,523.0
2025-05-20 13:25:39,443.0
2025-05-20 13:31:08,501.0
2025-05-20 13:33:17,417.0
2025-05-20 13:37:36,280.0
2025-05-20 13:37:46,352.0
2025-05-20 13:38:11,709.0
2025-05-20 13:39:10,377.0
2025-05-20 13:40:10,670.0
2025-05-20 13:41:10,368.0
2025-05-20 13:42:10,670.0
2025-05-20 13:43:09,344.0
2025-05-20 13:43:19,253.0
2025-05-20 13:43:24,201.0
2025-05-20 13:43:44,241.0
