Time,Illuminance(lux)
2025-05-18 07:14:57,68.0
2025-05-18 07:52:35,71.0
2025-05-18 07:55:31,81.0
2025-05-18 08:01:40,96.0
2025-05-18 08:04:49,114.0
2025-05-18 08:19:11,242.0
2025-05-18 08:47:26,228.0
2025-05-18 09:22:01,289.0
2025-05-18 10:37:08,311.0
2025-05-18 10:58:30,350.0
2025-05-18 11:05:04,412.0
2025-05-18 11:09:38,487.0
2025-05-18 11:10:23,550.0
2025-05-18 11:17:11,465.0
2025-05-18 11:30:28,395.0
2025-05-18 11:31:58,386.0
2025-05-18 11:45:47,335.0
2025-05-18 12:26:49,340.0
2025-05-18 13:21:40,310.0
2025-05-18 13:38:14,369.0
2025-05-18 13:59:00,375.0
2025-05-18 14:16:31,392.0
2025-05-18 14:43:18,442.0
2025-05-18 15:11:22,494.0
2025-05-18 15:12:09,501.0
2025-05-18 16:06:13,487.0
2025-05-18 16:36:54,425.0
2025-05-18 17:01:04,400.0
2025-05-18 17:53:35,355.0
2025-05-18 17:55:54,385.0
2025-05-18 18:44:11,185.0
2025-05-18 18:50:45,163.0
2025-05-18 19:05:19,157.0
2025-05-18 19:45:35,152.0
2025-05-18 20:40:26,156.0
2025-05-18 21:35:17,156.0
2025-05-18 22:30:07,156.0
2025-05-18 23:24:58,156.0
2025-05-19 00:19:49,156.0
2025-05-19 00:52:49,29.0
2025-05-19 00:52:54,15.0
2025-05-19 01:14:39,16.0
2025-05-19 02:09:30,16.0
2025-05-19 03:04:21,16.0
2025-05-19 03:59:12,16.0
2025-05-19 04:54:03,16.0
2025-05-19 05:48:54,20.0
2025-05-19 05:53:45,22.0
2025-05-19 06:06:27,29.0
2025-05-19 06:16:05,36.0
2025-05-19 06:23:19,43.0
2025-05-19 06:30:08,51.0
2025-05-19 06:36:11,61.0
2025-05-19 06:39:21,72.0
2025-05-19 06:43:45,70.0
2025-05-19 06:49:11,61.0
2025-05-19 06:54:20,51.0
2025-05-19 07:06:12,44.0
2025-05-19 07:12:01,52.0
2025-05-19 07:13:11,198.0
2025-05-19 07:24:34,235.0
2025-05-19 07:29:58,278.0
2025-05-19 07:38:36,297.0
2025-05-19 08:12:01,328.0
2025-05-19 08:21:49,391.0
2025-05-19 08:24:19,461.0
2025-05-19 08:31:17,386.0
2025-05-19 08:31:32,469.0
2025-05-19 08:36:43,376.0
2025-05-19 08:36:53,319.0
2025-05-19 08:40:07,382.0
2025-05-19 08:40:47,292.0
2025-05-19 08:41:42,347.0
2025-05-19 08:43:22,410.0
2025-05-19 08:49:01,330.0
2025-05-19 08:49:40,392.0
2025-05-19 08:49:55,312.0
2025-05-19 08:50:00,392.0
2025-05-19 08:53:05,331.0
2025-05-19 08:56:24,393.0
2025-05-19 08:56:54,465.0
2025-05-19 08:58:34,526.0
2025-05-19 09:00:43,436.0
2025-05-19 09:01:28,368.0
2025-05-19 09:06:42,434.0
2025-05-19 09:10:11,366.0
2025-05-19 09:19:39,433.0
2025-05-19 09:20:39,365.0
2025-05-19 09:21:24,306.0
2025-05-19 09:26:13,495.0
2025-05-19 09:28:18,504.0
2025-05-19 09:31:04,558.0
2025-05-19 09:45:06,630.0
2025-05-19 09:45:56,558.0
2025-05-19 09:50:55,634.0
2025-05-19 09:51:10,460.0
2025-05-19 09:52:30,389.0
2025-05-19 09:53:10,543.0
2025-05-19 10:01:23,617.0
2025-05-19 10:02:03,697.0
2025-05-19 10:02:58,566.0
2025-05-19 10:03:03,456.0
2025-05-19 10:05:17,387.0
2025-05-19 10:06:12,535.0
2025-05-19 10:08:07,606.0
2025-05-19 10:08:37,450.0
2025-05-19 10:09:46,382.0
2025-05-19 10:10:26,551.0
2025-05-19 10:12:16,620.0
2025-05-19 10:13:26,508.0
2025-05-19 10:19:09,430.0
2025-05-19 10:22:14,356.0
2025-05-19 10:22:34,516.0
2025-05-19 10:23:16,379.0
2025-05-19 10:25:25,518.0
2025-05-19 10:27:40,312.0
2025-05-19 10:27:45,523.0
2025-05-19 10:35:23,616.0
2025-05-19 10:35:53,541.0
2025-05-19 10:37:03,458.0
2025-05-19 10:37:28,548.0
2025-05-19 10:37:48,680.0
2025-05-19 10:38:22,554.0
2025-05-19 10:40:22,626.0
2025-05-19 10:44:21,557.0
2025-05-19 10:47:26,470.0
2025-05-19 10:50:55,531.0
2025-05-19 11:17:59,460.0
2025-05-19 11:19:16,451.0
2025-05-19 11:20:36,518.0
2025-05-19 11:26:49,590.0
2025-05-19 11:28:44,522.0
2025-05-19 11:38:17,588.0
2025-05-19 11:41:26,522.0
2025-05-19 11:55:34,441.0
2025-05-19 12:12:50,496.0
2025-05-19 12:13:22,506.0
2025-05-19 12:22:45,429.0
2025-05-19 12:25:10,501.0
2025-05-19 12:49:40,425.0
2025-05-19 13:07:41,483.0
2025-05-19 13:07:53,501.0
2025-05-19 13:39:12,425.0
2025-05-19 14:02:32,443.0
2025-05-19 14:24:50,361.0
2025-05-19 14:32:38,425.0
2025-05-19 14:38:12,558.0
2025-05-19 14:57:23,506.0
2025-05-19 15:51:09,473.0
2025-05-19 15:52:14,465.0
2025-05-19 15:54:40,533.0
2025-05-19 16:14:46,430.0
2025-05-19 16:15:11,503.0
2025-05-19 16:47:05,462.0
2025-05-19 16:52:26,427.0
2025-05-19 17:41:56,398.0
2025-05-19 18:13:41,362.0
2025-05-19 18:36:46,348.0
2025-05-19 19:31:37,327.0
2025-05-19 19:58:14,176.0
2025-05-19 20:26:28,160.0
2025-05-19 21:21:19,160.0
2025-05-19 22:16:09,160.0
2025-05-19 23:11:00,160.0
2025-05-19 23:32:57,30.0
2025-05-19 23:33:02,16.0
2025-05-20 00:05:50,17.0
2025-05-20 01:00:41,17.0
2025-05-20 01:55:31,17.0
2025-05-20 02:50:22,17.0
2025-05-20 03:45:13,17.0
2025-05-20 04:40:03,17.0
2025-05-20 05:34:54,20.0
2025-05-20 05:42:14,23.0
2025-05-20 05:50:58,30.0
2025-05-20 05:55:57,37.0
2025-05-20 06:00:26,44.0
2025-05-20 06:04:45,52.0
2025-05-20 06:10:53,62.0
2025-05-20 06:29:45,63.0
2025-05-20 06:51:02,74.0
2025-05-20 06:55:51,88.0
2025-05-20 06:59:01,104.0
2025-05-20 07:05:19,123.0
2025-05-20 07:08:19,145.0
2025-05-20 07:13:18,171.0
2025-05-20 07:15:22,296.0
2025-05-20 07:24:35,326.0
2025-05-20 07:36:35,351.0
2025-05-20 07:40:54,295.0
2025-05-20 08:00:45,359.0
2025-05-20 08:19:26,356.0
2025-05-20 08:26:26,426.0
2025-05-20 08:28:01,324.0
2025-05-20 08:28:06,416.0
2025-05-20 08:31:25,349.0
2025-05-20 08:42:33,415.0
2025-05-20 08:44:12,631.0
2025-05-20 08:46:12,530.0
2025-05-20 08:56:15,449.0
2025-05-20 08:57:25,512.0
2025-05-20 09:07:57,597.0
2025-05-20 09:14:16,602.0
2025-05-20 09:14:53,527.0
2025-05-20 09:18:17,595.0
2025-05-20 09:20:32,521.0
2025-05-20 09:22:51,442.0
2025-05-20 09:33:09,517.0
2025-05-20 09:34:34,438.0
2025-05-20 09:56:19,502.0
2025-05-20 09:59:58,570.0
2025-05-20 10:02:33,505.0
2025-05-20 10:02:43,576.0
2025-05-20 10:09:06,519.0
2025-05-20 10:12:43,510.0
2025-05-20 10:33:33,574.0
2025-05-20 10:38:57,510.0
2025-05-20 10:55:49,431.0
2025-05-20 10:58:28,334.0
2025-05-20 10:58:43,435.0
2025-05-20 11:03:57,437.0
2025-05-20 11:15:46,369.0
2025-05-20 11:16:11,528.0
2025-05-20 11:50:14,598.0
2025-05-20 11:54:03,532.0
2025-05-20 11:58:47,543.0
2025-05-20 12:22:54,598.0
2025-05-20 12:28:03,673.0
2025-05-20 12:29:13,574.0
2025-05-20 12:29:38,504.0
2025-05-20 12:40:55,428.0
2025-05-20 12:49:49,363.0
2025-05-20 12:50:13,525.0
2025-05-20 12:53:28,591.0
2025-05-20 12:53:38,595.0
2025-05-20 13:04:08,667.0
2025-05-20 13:05:12,496.0
2025-05-20 13:23:14,421.0
2025-05-20 13:33:41,345.0
2025-05-20 13:34:11,502.0
2025-05-20 13:48:28,456.0
2025-05-20 13:51:55,424.0
2025-05-20 14:43:19,379.0
2025-05-20 15:03:02,360.0
2025-05-20 15:38:10,342.0
2025-05-20 16:07:01,52.0
2025-05-20 16:07:06,15.0
2025-05-20 16:33:01,20.0
2025-05-20 16:50:24,314.0
2025-05-20 16:56:53,122.0
2025-05-20 16:57:43,100.0
2025-05-20 16:59:48,76.0
2025-05-20 17:10:25,64.0
2025-05-20 17:11:10,38.0
2025-05-20 17:11:55,31.0
2025-05-20 17:12:05,24.0
2025-05-20 17:17:14,34.0
2025-05-20 17:17:30,25.0
2025-05-20 17:17:45,35.0
2025-05-20 17:27:53,37.0
2025-05-20 17:42:22,28.0
2025-05-20 17:42:27,35.0
2025-05-20 18:09:11,37.0
2025-05-20 18:22:43,41.0
2025-05-20 19:10:35,281.0
2025-05-20 19:17:34,252.0
2025-05-20 19:29:13,79.0
2025-05-20 19:29:18,61.0
2025-05-20 20:01:47,19.0
2025-05-20 20:01:52,56.0
2025-05-20 20:03:06,19.0
2025-05-20 20:03:16,54.0
2025-05-20 20:12:24,64.0
2025-05-20 20:12:46,69.0
2025-05-20 20:21:00,52.0
2025-05-20 20:21:20,22.0
2025-05-20 20:51:58,67.0
2025-05-20 21:07:15,74.0
2025-05-20 22:02:05,75.0
2025-05-20 22:56:55,75.0
2025-05-20 23:30:15,79.0
2025-05-20 23:51:45,75.0
2025-05-21 00:46:36,76.0
2025-05-21 01:41:26,75.0
2025-05-21 02:36:16,75.0
2025-05-21 02:39:12,19.0
2025-05-21 02:39:17,12.0
2025-05-21 03:31:06,14.0
2025-05-21 04:25:56,17.0
2025-05-21 05:20:46,13.0
2025-05-21 05:54:46,19.0
2025-05-21 06:07:13,26.0
2025-05-21 06:07:43,88.0
2025-05-21 06:15:36,93.0
2025-05-21 06:30:30,104.0
2025-05-21 07:10:26,111.0
2025-05-21 07:12:28,173.0
2025-05-21 07:12:33,205.0
2025-05-21 08:01:22,243.0
2025-05-21 08:05:17,279.0
2025-05-21 08:06:53,287.0
2025-05-21 08:13:27,338.0
2025-05-21 08:14:32,402.0
2025-05-21 08:21:30,475.0
2025-05-21 08:36:57,401.0
2025-05-21 08:38:56,493.0
2025-05-21 08:40:36,363.0
2025-05-21 08:41:26,433.0
2025-05-21 08:45:55,500.0
2025-05-21 08:48:10,424.0
2025-05-21 08:50:54,513.0
2025-05-21 08:58:12,432.0
2025-05-21 09:00:07,420.0
2025-05-21 09:01:44,504.0
2025-05-21 09:13:36,428.0
2025-05-21 09:21:35,515.0
2025-05-21 09:28:53,436.0
2025-05-21 09:38:11,501.0
2025-05-21 09:40:26,419.0
2025-05-21 09:45:00,504.0
2025-05-21 09:46:05,567.0
2025-05-21 09:46:30,502.0
2025-05-21 09:52:03,426.0
2025-05-21 09:53:03,508.0
2025-05-21 09:54:58,530.0
2025-05-21 10:09:12,419.0
2025-05-21 10:49:49,454.0
2025-05-21 11:44:39,391.0
2025-05-21 12:39:30,443.0
2025-05-21 12:57:44,329.0
2025-05-21 12:58:33,399.0
2025-05-21 13:23:48,339.0
2025-05-21 13:34:21,317.0
2025-05-21 14:17:10,412.0
2025-05-21 14:17:15,531.0
2025-05-21 14:29:12,540.0
2025-05-21 15:16:19,297.0
2025-05-21 15:16:29,458.0
2025-05-21 15:18:39,516.0
2025-05-21 15:24:03,514.0
2025-05-21 16:18:53,531.0
2025-05-21 17:13:44,454.0
2025-05-21 17:18:10,330.0
2025-05-21 17:18:15,251.0
2025-05-21 17:43:40,213.0
2025-05-21 18:08:34,190.0
2025-05-21 18:21:24,180.0
2025-05-21 19:03:25,160.0
2025-05-21 19:08:01,152.0
2025-05-21 19:58:16,148.0
2025-05-21 20:53:07,147.0
2025-05-21 21:47:58,148.0
2025-05-21 22:42:49,148.0
2025-05-21 22:54:14,28.0
2025-05-21 22:54:19,15.0
2025-05-21 23:37:40,16.0
2025-05-22 00:32:32,16.0
2025-05-22 01:27:23,16.0
2025-05-22 02:22:15,16.0
2025-05-22 03:17:06,16.0
2025-05-22 04:11:58,16.0
2025-05-22 05:06:49,16.0
2025-05-22 05:58:21,22.0
2025-05-22 06:01:41,24.0
2025-05-22 06:33:17,29.0
2025-05-22 06:45:34,36.0
2025-05-22 06:55:18,43.0
2025-05-22 06:56:32,45.0
2025-05-22 07:16:26,51.0
2025-05-22 07:41:31,61.0
2025-05-22 07:45:20,72.0
2025-05-22 07:51:24,83.0
2025-05-22 07:52:46,85.0
2025-05-22 08:03:19,72.0
2025-05-22 08:03:44,203.0
2025-05-22 08:31:13,239.0
2025-05-22 08:46:16,212.0
2025-05-22 09:27:50,282.0
2025-05-22 09:36:43,239.0
2025-05-22 09:41:07,227.0
2025-05-22 10:06:54,202.0
2025-05-22 10:15:22,238.0
2025-05-22 10:26:10,308.0
2025-05-22 10:26:15,421.0
2025-05-22 10:33:58,64.0
2025-05-22 10:34:03,23.0
2025-05-22 10:35:58,24.0
2025-05-22 11:30:49,18.0
2025-05-22 12:25:40,18.0
2025-05-22 12:41:04,13.0
2025-05-22 13:20:31,16.0
2025-05-22 14:15:22,16.0
2025-05-22 15:10:12,16.0
2025-05-22 16:05:03,14.0
2025-05-22 16:59:54,13.0
2025-05-22 17:54:45,14.0
2025-05-22 18:49:35,14.0
2025-05-22 19:44:26,13.0
2025-05-22 20:39:16,12.0
2025-05-22 21:34:07,12.0
2025-05-22 22:28:57,12.0
2025-05-22 23:13:55,0.0
2025-05-22 23:14:50,11.0
2025-05-22 23:15:25,0.0
2025-05-22 23:23:48,0.0
2025-05-23 00:18:39,0.0
2025-05-23 01:13:29,0.0
2025-05-23 02:08:20,0.0
2025-05-23 03:03:11,0.0
2025-05-23 03:58:02,0.0
2025-05-23 04:52:52,0.0
2025-05-23 05:47:43,0.0
2025-05-23 06:42:34,0.0
2025-05-23 07:14:34,10.0
2025-05-23 07:17:23,0.0
2025-05-23 07:25:52,10.0
2025-05-23 07:37:19,0.0
2025-05-23 07:37:24,0.0
2025-05-23 07:52:23,10.0
2025-05-23 07:53:23,0.0
2025-05-23 07:53:48,10.0
2025-05-23 08:12:19,0.0
2025-05-23 08:23:12,10.0
2025-05-23 08:32:15,13.0
2025-05-23 09:02:06,428.0
2025-05-23 09:02:11,534.0
2025-05-23 09:07:14,609.0
2025-05-23 09:08:09,410.0
2025-05-23 09:15:53,508.0
2025-05-23 09:15:58,581.0
2025-05-23 09:16:28,658.0
2025-05-23 09:16:33,564.0
2025-05-23 09:17:07,658.0
2025-05-23 09:17:52,577.0
2025-05-23 09:18:02,653.0
2025-05-23 09:18:12,529.0
2025-05-23 09:18:22,613.0
2025-05-23 09:18:47,545.0
2025-05-23 09:21:07,448.0
2025-05-23 09:21:17,520.0
2025-05-23 09:21:47,420.0
2025-05-23 09:22:26,356.0
2025-05-23 09:23:11,519.0
2025-05-23 09:27:05,537.0
2025-05-23 09:28:32,584.0
2025-05-23 09:28:42,511.0
2025-05-23 09:32:21,579.0
2025-05-23 09:33:46,666.0
2025-05-23 09:34:11,522.0
2025-05-23 09:34:16,436.0
2025-05-23 09:34:46,526.0
2025-05-23 09:36:26,592.0
2025-05-23 09:37:40,486.0
2025-05-23 09:40:40,412.0
2025-05-23 09:44:14,345.0
2025-05-23 09:45:09,469.0
2025-05-23 09:45:14,567.0
2025-05-23 09:51:27,640.0
2025-05-23 09:52:12,437.0
2025-05-23 09:54:02,369.0
2025-05-23 09:55:12,540.0
2025-05-23 10:21:56,537.0
2025-05-23 10:44:48,607.0
2025-05-23 10:45:13,418.0
2025-05-23 10:48:17,347.0
2025-05-23 10:55:21,294.0
2025-05-23 11:05:34,351.0
2025-05-23 11:13:12,416.0
2025-05-23 11:15:52,351.0
2025-05-23 11:16:46,379.0
2025-05-23 11:21:32,297.0
2025-05-23 11:28:56,355.0
2025-05-23 11:31:00,418.0
2025-05-23 11:48:42,352.0
2025-05-23 11:56:20,421.0
2025-05-23 12:11:37,380.0
2025-05-23 12:12:14,357.0
2025-05-23 12:25:31,300.0
2025-05-23 12:29:45,360.0
2025-05-23 12:32:20,299.0
2025-05-23 12:34:14,353.0
2025-05-23 12:36:14,299.0
2025-05-23 13:06:27,309.0
2025-05-23 13:14:23,353.0
2025-05-23 13:22:16,419.0
2025-05-23 13:51:10,356.0
2025-05-23 14:01:18,359.0
2025-05-23 14:08:34,301.0
2025-05-23 14:29:19,357.0
2025-05-23 14:56:09,343.0
2025-05-23 14:58:55,421.0
2025-05-23 15:02:39,355.0
2025-05-23 15:49:29,299.0
2025-05-23 15:50:59,294.0
2025-05-23 16:45:49,279.0
2025-05-23 16:57:59,254.0
2025-05-23 17:40:40,279.0
2025-05-23 18:04:37,215.0
2025-05-23 18:29:36,182.0
2025-05-23 18:35:30,201.0
2025-05-23 19:09:45,154.0
2025-05-23 19:30:21,150.0
2025-05-23 20:25:11,148.0
2025-05-23 21:20:02,148.0
2025-05-23 22:14:52,149.0
2025-05-23 23:09:42,148.0
2025-05-24 00:04:33,148.0
2025-05-24 00:59:23,149.0
2025-05-24 01:54:13,149.0
2025-05-24 02:49:03,149.0
2025-05-24 03:31:46,27.0
2025-05-24 03:31:51,13.0
2025-05-24 03:43:53,14.0
2025-05-24 04:38:43,14.0
2025-05-24 05:33:34,16.0
2025-05-24 05:47:47,20.0
2025-05-24 05:57:06,27.0
2025-05-24 06:05:39,34.0
2025-05-24 06:16:21,41.0
2025-05-24 06:22:20,48.0
2025-05-24 06:25:29,57.0
2025-05-24 06:28:04,68.0
2025-05-24 06:28:24,71.0
2025-05-24 06:39:43,81.0
2025-05-24 06:52:30,96.0
2025-05-24 06:57:19,114.0
2025-05-24 06:59:54,135.0
2025-05-24 07:01:23,159.0
2025-05-24 07:14:16,134.0
2025-05-24 07:23:14,131.0
2025-05-24 07:41:07,158.0
2025-05-24 07:44:21,209.0
2025-05-24 07:44:41,176.0
2025-05-24 07:46:31,149.0
2025-05-24 08:18:04,167.0
2025-05-24 08:28:09,280.0
2025-05-24 08:31:23,337.0
2025-05-24 08:31:43,398.0
2025-05-24 08:33:37,338.0
2025-05-24 08:37:22,412.0
2025-05-24 08:45:25,493.0
2025-05-24 08:55:08,397.0
2025-05-24 08:55:38,483.0
2025-05-24 09:12:54,463.0
2025-05-24 09:31:57,548.0
2025-05-24 09:48:43,465.0
2025-05-24 09:53:32,525.0
2025-05-24 09:58:21,446.0
2025-05-24 10:07:44,426.0
2025-05-24 10:09:01,505.0
2025-05-24 10:09:41,569.0
2025-05-24 10:19:24,505.0
2025-05-24 11:00:40,429.0
2025-05-24 11:02:35,427.0
2025-05-24 11:12:40,500.0
2025-05-24 11:14:35,421.0
2025-05-24 11:23:03,500.0
2025-05-24 11:25:37,424.0
2025-05-24 11:57:25,417.0
2025-05-24 12:43:08,358.0
2025-05-24 12:52:16,379.0
2025-05-24 13:19:27,423.0
2025-05-24 13:22:52,357.0
2025-05-24 13:34:59,423.0
2025-05-24 13:41:28,336.0
2025-05-24 13:41:38,399.0
2025-05-24 13:47:07,376.0
2025-05-24 13:51:13,329.0
2025-05-24 14:05:50,388.0
2025-05-24 14:39:48,329.0
2025-05-24 14:41:57,337.0
2025-05-24 15:36:47,319.0
2025-05-24 16:16:01,279.0
2025-05-24 16:31:38,288.0
2025-05-24 17:18:05,237.0
2025-05-24 17:26:28,212.0
2025-05-24 17:45:01,201.0
2025-05-24 18:17:29,170.0
2025-05-24 18:21:18,169.0
2025-05-24 19:16:09,154.0
2025-05-24 20:10:59,153.0
2025-05-24 21:05:49,153.0
2025-05-24 21:13:35,144.0
2025-05-24 22:00:39,147.0
2025-05-24 22:55:30,147.0
2025-05-24 23:50:20,147.0
