Time,Indoor_temperature
2025-05-15 00:29:13,24.85
2025-05-15 00:55:23,24.5
2025-05-15 01:27:55,24.33
2025-05-15 01:33:08,24.25
2025-05-15 01:59:58,24.77
2025-05-15 02:27:17,24.32
2025-05-15 02:28:49,24.25
2025-05-15 03:10:54,24.78
2025-05-15 03:15:16,25.3
2025-05-15 03:20:38,25.84
2025-05-15 03:24:30,26.08
2025-05-15 03:28:32,26.35
2025-05-15 03:42:17,26.86
2025-05-15 04:10:27,27.36
2025-05-15 04:23:21,27.45
2025-05-15 04:48:20,27.6
2025-05-15 05:17:40,27.69
2025-05-15 05:25:03,27.63
2025-05-15 06:14:10,27.69
2025-05-15 06:50:33,27.73
2025-05-15 07:11:30,27.7
2025-05-15 07:15:02,27.67
2025-05-15 07:28:16,27.73
2025-05-15 08:03:38,27.69
2025-05-15 08:11:41,27.66
2025-05-15 08:36:40,27.74
2025-05-15 08:51:35,27.69
2025-05-15 09:05:30,27.7
2025-05-15 10:01:30,27.8
2025-05-15 10:18:56,27.51
2025-05-15 10:53:28,27.29
2025-05-15 11:20:18,27.17
2025-05-15 11:44:06,27.42
2025-05-15 11:54:20,27.34
2025-05-15 12:44:27,26.91
2025-05-15 12:45:48,26.81
2025-05-15 13:02:44,26.31
2025-05-15 13:16:29,25.79
2025-05-15 13:36:37,25.66
2025-05-15 13:38:18,25.66
2025-05-15 14:00:46,25.64
2025-05-15 14:09:49,25.74
2025-05-15 14:27:16,25.73
2025-05-15 14:52:25,25.24
2025-05-15 15:13:32,25.26
2025-05-15 15:19:35,25.3
2025-05-15 15:55:58,25.79
2025-05-15 16:16:26,26.19
2025-05-15 16:24:09,26.04
2025-05-15 16:51:19,25.53
2025-05-15 17:16:48,25.19
2025-05-15 17:22:51,25.16
2025-05-15 17:37:56,25.18
2025-05-15 18:12:09,25.12
2025-05-15 18:14:50,25.07
2025-05-15 18:15:51,25.14
2025-05-15 19:11:11,25.37
2025-05-15 19:21:46,25.56
2025-05-15 20:05:51,25.84
2025-05-15 20:28:10,25.43
2025-05-15 20:56:20,25.14
2025-05-15 20:59:01,25.14
2025-05-15 21:18:49,25.16
2025-05-15 21:29:33,25.3
2025-05-15 21:58:13,25.08
2025-05-15 21:59:04,25.09
2025-05-15 22:45:31,25.62
2025-05-15 22:57:05,25.69
2025-05-15 23:05:49,25.8
2025-05-15 23:27:57,25.84
2025-05-15 23:53:46,25.81
2025-05-16 00:04:01,25.79
2025-05-16 00:19:36,25.73
2025-05-16 00:45:46,25.7
2025-05-16 00:46:27,25.74
2025-05-16 01:08:45,25.71
2025-05-16 01:42:47,25.66
2025-05-16 02:03:25,25.62
2025-05-16 02:35:16,25.57
2025-05-16 02:43:20,25.52
2025-05-16 02:56:55,25.5
2025-05-16 03:33:38,25.39
2025-05-16 03:39:41,25.29
2025-05-16 04:25:07,25.25
2025-05-16 04:30:09,25.24
2025-05-16 04:48:07,25.22
2025-05-16 05:24:10,25.22
2025-05-16 05:52:10,25.18
2025-05-16 06:15:29,25.11
2025-05-16 06:17:30,25.14
2025-05-16 07:05:08,25.08
2025-05-16 07:12:20,25.07
2025-05-16 08:03:59,25.15
2025-05-16 08:23:17,25.16
2025-05-16 08:54:18,25.33
2025-05-16 09:00:31,25.35
2025-05-16 09:00:51,25.3
2025-05-16 09:48:39,25.73
2025-05-16 09:58:02,25.71
2025-05-16 10:31:45,26.04
2025-05-16 10:53:33,26.11
2025-05-16 11:31:36,26.35
2025-05-16 11:44:51,26.54
2025-05-16 11:50:24,26.57
2025-05-16 12:07:40,26.69
2025-05-16 12:23:56,26.87
2025-05-16 12:28:48,26.98
2025-05-16 12:37:11,27.15
2025-05-16 12:38:52,27.18
2025-05-16 13:00:50,27.28
2025-05-16 13:16:25,27.41
2025-05-16 13:28:50,27.49
2025-05-16 13:36:43,27.55
2025-05-16 13:59:11,27.66
2025-05-16 14:09:35,27.15
2025-05-16 14:19:58,26.64
2025-05-16 14:20:19,26.69
2025-05-16 14:33:44,26.11
2025-05-16 14:57:13,25.69
2025-05-16 15:30:25,25.7
2025-05-16 16:03:27,25.32
2025-05-16 16:05:19,25.33
2025-05-16 16:54:16,25.49
2025-05-16 17:45:45,25.35
2025-05-16 17:48:57,25.47
2025-05-16 18:14:36,25.4
2025-05-16 18:35:44,25.62
2025-05-16 18:42:56,25.74
2025-05-16 19:19:30,25.24
2025-05-16 19:37:37,25.37
2025-05-16 19:52:03,25.76
2025-05-16 20:09:39,26.26
2025-05-16 20:15:11,26.79
2025-05-16 20:22:14,27.32
2025-05-16 20:32:27,27.83
2025-05-16 20:36:19,27.91
2025-05-16 20:49:44,28.27
2025-05-16 21:21:35,28.77
2025-05-16 21:32:49,28.79
2025-05-16 21:38:21,28.8
2025-05-16 22:01:49,28.44
2025-05-16 22:23:56,28.35
2025-05-16 22:27:58,28.32
2025-05-16 22:50:36,28.14
2025-05-16 23:08:02,28.04
2025-05-16 23:16:55,27.94
2025-05-16 23:23:48,27.99
2025-05-16 23:41:35,27.86
2025-05-17 00:16:57,27.8
2025-05-17 01:09:55,27.73
2025-05-17 01:18:08,27.69
2025-05-17 01:36:25,27.62
2025-05-17 02:03:54,27.62
2025-05-17 02:35:26,27.51
2025-05-17 02:56:33,27.49
2025-05-17 02:59:14,27.49
2025-05-17 03:50:42,27.41
2025-05-17 04:40:10,27.27
2025-05-17 04:43:51,27.25
2025-05-17 05:33:08,27.15
2025-05-17 05:35:29,27.19
2025-05-17 06:18:35,27.08
2025-05-17 06:34:10,27.08
2025-05-17 06:47:56,27.05
2025-05-17 06:59:30,27.0
2025-05-17 07:17:06,27.01
2025-05-17 07:28:00,27.0
2025-05-17 07:33:12,27.0
2025-05-17 08:24:30,27.01
2025-05-17 08:30:33,27.05
2025-05-17 09:00:53,27.29
2025-05-17 09:01:44,27.36
2025-05-17 09:16:09,26.84
2025-05-17 09:23:12,26.73
2025-05-17 09:34:26,26.29
2025-05-17 09:48:32,25.74
2025-05-17 10:04:47,25.24
2025-05-17 10:14:11,25.14
2025-05-17 10:29:27,24.73
2025-05-17 11:07:52,24.46
2025-05-17 11:13:24,24.99
2025-05-17 11:14:15,24.98
2025-05-17 11:21:28,25.52
2025-05-17 11:37:44,26.04
2025-05-17 11:50:49,26.54
2025-05-17 12:03:44,27.05
2025-05-17 12:14:17,27.22
2025-05-17 12:46:29,27.34
2025-05-17 13:06:36,27.44
2025-05-17 13:29:14,27.45
2025-05-17 13:56:34,26.94
2025-05-17 14:03:27,26.86
2025-05-17 14:05:28,26.87
2025-05-17 14:16:52,26.66
2025-05-17 14:34:28,26.25
2025-05-17 14:58:07,26.25
2025-05-17 15:29:59,26.43
2025-05-17 15:52:37,26.28
2025-05-17 16:07:32,25.92
2025-05-17 16:25:39,26.05
2025-05-17 16:52:28,25.99
2025-05-17 17:30:23,26.34
2025-05-17 17:52:32,26.22
2025-05-17 18:15:30,25.83
2025-05-17 18:22:23,25.32
2025-05-17 18:44:11,25.01
2025-05-17 19:06:09,25.33
2025-05-17 19:30:48,25.25
2025-05-17 19:43:23,24.95
2025-05-17 19:55:58,24.73
2025-05-17 20:09:54,25.24
2025-05-17 20:13:05,25.79
2025-05-17 20:16:37,26.31
2025-05-17 20:20:38,26.84
2025-05-17 20:25:50,27.38
2025-05-17 20:35:34,27.89
2025-05-17 20:36:44,27.9
2025-05-17 20:50:49,28.39
2025-05-17 21:12:27,28.76
2025-05-17 21:29:43,28.93
2025-05-17 21:36:06,28.86
2025-05-17 21:44:49,28.35
2025-05-17 21:58:24,27.84
2025-05-17 22:20:51,27.59
2025-05-17 22:22:53,27.34
2025-05-17 22:33:37,26.83
2025-05-17 22:40:09,26.28
2025-05-17 22:44:01,25.76
2025-05-17 22:49:33,25.25
2025-05-17 22:59:07,24.74
2025-05-17 23:20:55,24.67
2025-05-17 23:38:12,24.53
2025-05-17 23:50:46,24.02
2025-05-18 00:10:44,23.85
2025-05-18 00:14:06,23.82
2025-05-18 00:27:01,24.36
2025-05-18 00:46:59,24.88
2025-05-18 00:51:51,25.43
2025-05-18 00:57:03,25.95
2025-05-18 01:03:05,26.35
2025-05-18 01:10:58,26.73
2025-05-18 01:15:00,26.86
2025-05-18 01:34:17,27.36
2025-05-18 02:09:29,27.73
2025-05-18 02:13:31,27.73
2025-05-18 03:07:59,27.9
2025-05-18 03:23:45,27.94
2025-05-18 03:28:47,28.0
2025-05-18 04:06:10,27.96
2025-05-18 05:04:10,27.91
2025-05-18 05:35:31,27.96
2025-05-18 05:56:49,27.93
2025-05-18 05:58:50,27.86
2025-05-18 06:46:36,27.94
2025-05-18 06:52:18,27.96
2025-05-18 07:05:24,27.94
2025-05-18 07:42:46,27.91
2025-05-18 08:10:36,27.93
2025-05-18 08:18:19,27.94
2025-05-18 08:34:45,28.01
2025-05-18 09:08:37,27.67
2025-05-18 09:17:20,27.17
2025-05-18 09:27:04,26.63
2025-05-18 09:30:25,26.5
2025-05-18 09:36:48,26.09
2025-05-18 09:45:32,25.59
2025-05-18 09:56:06,25.07
2025-05-18 10:14:13,24.56
2025-05-18 10:22:16,24.42
2025-05-18 10:38:02,24.05
2025-05-18 11:09:44,24.57
2025-05-18 11:15:47,25.09
2025-05-18 11:17:07,25.15
2025-05-18 11:23:10,25.62
2025-05-18 11:36:15,26.12
2025-05-18 11:48:40,26.63
2025-05-18 12:01:34,27.18
2025-05-18 12:08:47,27.19
2025-05-18 12:20:21,27.09
2025-05-18 12:43:30,26.86
2025-05-18 13:04:57,26.66
2025-05-18 13:05:28,26.69
2025-05-18 13:30:37,26.66
2025-05-18 13:52:55,26.54
2025-05-18 13:58:08,26.56
2025-05-18 14:10:12,26.04
2025-05-18 14:21:16,25.64
2025-05-18 14:32:00,25.14
2025-05-18 14:45:36,25.15
2025-05-18 14:53:39,25.05
2025-05-18 15:10:25,25.32
2025-05-18 15:37:15,25.35
2025-05-18 15:44:18,25.43
2025-05-18 16:07:47,25.26
2025-05-18 16:34:07,25.07
2025-05-18 16:40:29,25.12
2025-05-18 17:08:20,24.99
2025-05-18 17:22:45,25.02
2025-05-18 17:36:21,25.04
2025-05-18 18:30:11,25.33
2025-05-18 18:35:13,25.32
2025-05-18 19:21:00,25.32
2025-05-18 19:39:27,25.14
2025-05-18 20:06:07,25.67
2025-05-18 20:10:08,26.21
2025-05-18 20:14:50,26.74
2025-05-18 20:19:42,27.11
2025-05-18 20:20:53,27.25
2025-05-18 20:29:36,27.24
2025-05-18 20:39:40,26.73
2025-05-18 20:52:15,26.49
2025-05-18 21:01:58,25.97
2025-05-18 21:09:42,25.69
2025-05-18 21:13:03,25.66
2025-05-18 21:59:40,25.37
2025-05-18 22:06:23,25.3
2025-05-18 22:38:05,25.88
2025-05-18 22:43:17,26.39
