Time,Indoor_temperature
2025-05-15 00:07:53,25.98
2025-05-15 00:16:16,26.11
2025-05-15 00:40:55,25.87
2025-05-15 01:00:22,25.6
2025-05-15 01:19:49,25.55
2025-05-15 01:56:32,25.52
2025-05-15 01:58:33,25.42
2025-05-15 02:29:54,25.07
2025-05-15 02:55:13,25.02
2025-05-15 03:12:00,25.6
2025-05-15 03:19:02,26.12
2025-05-15 03:28:16,26.66
2025-05-15 03:43:00,27.17
2025-05-15 03:52:04,27.29
2025-05-15 04:16:32,27.67
2025-05-15 04:46:12,27.83
2025-05-15 04:59:58,27.84
2025-05-15 05:39:20,27.93
2025-05-15 06:30:48,27.94
2025-05-15 06:51:46,27.96
2025-05-15 07:25:37,27.91
2025-05-15 07:29:39,27.96
2025-05-15 07:59:19,27.97
2025-05-15 08:16:45,27.93
2025-05-15 08:41:24,28.0
2025-05-15 09:32:13,28.36
2025-05-15 09:52:40,28.35
2025-05-15 10:09:17,27.76
2025-05-15 10:17:00,27.67
2025-05-15 11:06:47,27.53
2025-05-15 11:25:14,27.84
2025-05-15 11:57:15,27.59
2025-05-15 11:58:26,27.57
2025-05-15 12:35:41,26.5
2025-05-15 12:48:25,25.98
2025-05-15 12:49:36,25.94
2025-05-15 13:48:52,26.08
2025-05-15 13:58:27,26.08
2025-05-15 14:40:50,26.27
2025-05-15 15:09:53,26.11
2025-05-15 15:32:02,26.21
2025-05-15 15:57:01,26.14
2025-05-15 15:58:32,26.14
2025-05-15 16:24:11,25.91
2025-05-15 16:30:34,25.63
2025-05-15 17:19:03,25.35
2025-05-15 17:23:24,25.35
2025-05-15 17:34:59,25.42
2025-05-15 18:20:56,25.47
2025-05-15 19:15:47,26.19
2025-05-15 19:17:38,26.27
2025-05-15 19:56:05,25.76
2025-05-15 20:13:42,25.73
2025-05-15 20:14:03,25.73
2025-05-15 20:49:06,25.43
2025-05-15 21:10:05,25.6
2025-05-15 21:17:28,25.95
2025-05-15 21:24:31,25.93
2025-05-15 21:40:07,25.93
2025-05-15 22:05:06,26.04
2025-05-15 22:30:36,26.15
2025-05-15 22:57:25,26.42
2025-05-15 23:54:55,26.25
2025-05-15 23:56:06,26.27
2025-05-16 00:11:42,26.15
2025-05-16 00:34:20,26.04
2025-05-16 00:47:25,26.01
2025-05-16 01:02:10,25.98
2025-05-16 01:44:05,25.87
2025-05-16 01:46:36,25.87
2025-05-16 02:21:08,25.85
2025-05-16 02:40:45,25.79
2025-05-16 03:39:16,25.55
2025-05-16 03:40:07,25.53
2025-05-16 04:33:26,25.42
2025-05-16 04:34:57,25.39
2025-05-16 05:03:58,25.47
2025-05-16 05:26:26,25.47
2025-05-16 05:26:37,25.45
2025-05-16 06:17:25,25.38
2025-05-16 06:40:04,25.28
2025-05-16 07:10:34,25.28
2025-05-16 07:15:36,25.26
2025-05-16 07:17:48,25.3
2025-05-16 07:30:12,25.29
2025-05-16 08:07:15,25.42
2025-05-16 08:32:05,25.43
2025-05-16 09:02:36,25.6
2025-05-16 09:49:13,25.94
2025-05-16 09:59:06,25.84
2025-05-16 10:54:06,26.15
2025-05-16 10:59:08,26.22
2025-05-16 11:37:43,26.5
2025-05-16 11:53:29,26.74
2025-05-16 12:01:42,26.84
2025-05-16 12:16:07,27.14
2025-05-16 12:43:26,27.28
2025-05-16 12:50:39,27.34
2025-05-16 13:04:25,27.49
2025-05-16 13:27:42,27.62
2025-05-16 13:47:39,27.77
2025-05-16 13:51:31,27.83
2025-05-16 14:06:26,27.31
2025-05-16 14:13:59,26.79
2025-05-16 14:24:22,26.28
2025-05-16 14:38:18,25.94
2025-05-16 14:53:44,25.76
2025-05-16 15:28:46,25.9
2025-05-16 15:34:29,25.87
2025-05-16 16:17:34,25.76
2025-05-16 16:26:57,25.73
2025-05-16 17:26:08,26.15
2025-05-16 17:44:25,26.27
2025-05-16 18:19:17,25.91
2025-05-16 18:37:14,25.94
2025-05-16 19:10:45,25.95
2025-05-16 19:14:37,25.9
2025-05-16 19:37:15,26.29
2025-05-16 20:02:04,26.14
2025-05-16 20:15:29,26.8
2025-05-16 20:31:45,27.82
2025-05-16 20:43:09,28.12
2025-05-16 20:53:23,28.35
2025-05-16 21:09:08,28.63
2025-05-16 21:19:12,28.76
2025-05-16 21:35:27,28.87
2025-05-16 21:51:33,28.82
2025-05-16 21:59:56,28.77
2025-05-16 22:20:03,28.59
2025-05-16 22:47:12,28.31
2025-05-16 22:51:53,28.31
2025-05-16 23:07:29,28.24
2025-05-16 23:17:42,28.21
2025-05-16 23:45:11,28.17
2025-05-16 23:46:53,28.17
2025-05-17 00:38:50,28.12
2025-05-17 00:52:55,28.11
2025-05-17 01:35:19,28.0
2025-05-17 01:39:51,28.0
2025-05-17 02:11:52,27.96
2025-05-17 02:23:46,27.89
2025-05-17 02:32:39,27.86
2025-05-17 02:34:50,27.84
2025-05-17 02:56:57,27.87
2025-05-17 03:27:07,27.73
2025-05-17 04:22:06,27.6
2025-05-17 04:47:15,27.56
2025-05-17 05:19:16,27.51
2025-05-17 05:29:50,27.55
2025-05-17 06:12:54,27.44
2025-05-17 06:17:57,27.42
2025-05-17 06:48:27,27.31
2025-05-17 06:58:41,27.28
2025-05-17 07:08:54,27.29
2025-05-17 07:14:27,27.32
2025-05-17 07:26:31,27.31
2025-05-17 08:08:45,27.27
2025-05-17 08:12:07,27.31
2025-05-17 08:53:51,27.56
2025-05-17 09:07:06,27.31
2025-05-17 09:08:47,27.04
2025-05-17 09:14:59,26.5
2025-05-17 09:27:14,26.0
2025-05-17 10:04:07,25.53
2025-05-17 10:05:07,25.52
2025-05-17 10:28:56,25.02
2025-05-17 10:42:31,24.59
2025-05-17 10:58:17,24.19
2025-05-17 11:01:19,24.08
2025-05-17 11:08:42,24.46
2025-05-17 11:14:14,24.98
2025-05-17 11:29:00,26.04
2025-05-17 11:41:55,26.55
2025-05-17 11:52:48,27.05
2025-05-17 11:57:51,27.29
2025-05-17 12:06:54,27.56
2025-05-17 12:48:38,27.67
2025-05-17 12:51:19,27.72
2025-05-17 13:30:23,27.24
2025-05-17 13:47:58,26.9
2025-05-17 13:54:31,26.73
2025-05-17 14:05:55,26.8
2025-05-17 14:17:50,26.57
2025-05-17 14:41:18,26.25
2025-05-17 14:45:09,26.28
2025-05-17 15:39:18,26.31
2025-05-17 16:23:54,26.86
2025-05-17 17:28:18,27.31
2025-05-17 17:31:29,27.35
2025-05-17 18:30:29,26.8
2025-05-17 19:28:09,26.53
2025-05-17 19:29:51,26.5
2025-05-17 20:13:15,27.01
2025-05-17 20:19:48,27.52
2025-05-17 20:22:59,27.8
2025-05-17 20:27:01,28.01
2025-05-17 20:31:43,28.34
2025-05-17 20:41:46,28.74
2025-05-17 20:59:22,29.25
2025-05-17 21:06:14,29.31
2025-05-17 21:19:19,29.54
2025-05-17 21:20:29,29.58
2025-05-17 21:37:15,29.52
2025-05-17 21:44:58,29.01
2025-05-17 21:54:41,28.49
2025-05-17 22:03:54,28.55
2025-05-17 22:16:59,28.04
2025-05-17 22:17:19,28.06
2025-05-17 22:22:22,27.53
2025-05-17 22:28:24,27.01
2025-05-17 22:35:57,26.59
2025-05-17 23:00:35,26.59
2025-05-17 23:17:31,26.47
2025-05-17 23:35:08,26.35
2025-05-18 00:05:28,25.9
2025-05-18 00:13:41,25.88
2025-05-18 00:20:24,25.91
2025-05-18 00:54:06,26.36
2025-05-18 01:02:09,26.89
2025-05-18 01:08:51,27.15
2025-05-18 01:13:33,27.39
2025-05-18 01:29:49,27.72
2025-05-18 02:07:11,28.12
2025-05-18 02:17:15,28.14
2025-05-18 02:34:41,28.25
2025-05-18 02:52:37,28.29
2025-05-18 03:06:21,28.34
2025-05-18 03:25:38,28.36
2025-05-18 03:58:29,28.38
2025-05-18 04:57:38,28.32
2025-05-18 05:39:52,28.31
2025-05-18 05:53:27,28.29
2025-05-18 06:01:50,28.31
2025-05-18 06:20:57,28.28
2025-05-18 06:41:04,28.34
2025-05-18 06:48:36,28.36
2025-05-18 06:51:57,28.36
2025-05-18 07:18:06,28.36
2025-05-18 07:41:24,28.34
2025-05-18 07:46:16,28.36
2025-05-18 07:48:17,28.34
2025-05-18 08:41:14,28.42
2025-05-18 09:09:04,27.83
2025-05-18 09:14:36,27.32
2025-05-18 09:20:48,26.79
2025-05-18 09:29:02,26.25
2025-05-18 09:32:33,26.18
2025-05-18 09:57:32,25.74
2025-05-18 10:23:11,25.81
2025-05-18 10:32:25,25.73
2025-05-18 11:10:09,25.55
2025-05-18 11:16:41,25.79
2025-05-18 11:20:13,26.0
2025-05-18 11:30:27,26.5
2025-05-18 11:44:22,27.08
2025-05-18 12:01:57,27.59
2025-05-18 12:13:21,27.55
2025-05-18 12:22:05,27.44
2025-05-18 12:48:54,27.21
2025-05-18 13:09:41,27.28
2025-05-18 13:11:22,27.31
2025-05-18 13:29:08,27.22
2025-05-18 13:42:43,27.29
2025-05-18 14:09:32,27.04
2025-05-18 14:16:25,26.83
2025-05-18 14:32:51,26.32
2025-05-18 14:51:48,26.38
2025-05-18 15:05:52,26.47
2025-05-18 15:12:56,26.55
2025-05-18 15:41:46,26.59
2025-05-18 16:00:32,26.47
2025-05-18 16:07:15,26.47
2025-05-18 16:33:34,26.36
2025-05-18 16:52:41,26.46
2025-05-18 17:07:57,26.42
2025-05-18 17:18:51,26.39
2025-05-18 17:43:19,26.56
2025-05-18 18:35:07,26.29
2025-05-18 18:40:39,26.38
