Time,State
2025-05-26 14:13:01,1
2025-05-26 17:53:47,0
2025-05-28 10:54:29,1
2025-05-28 20:59:36,0
2025-05-29 17:36:05,1
2025-05-29 19:02:54,0
2025-05-30 14:05:28,1
2025-05-30 19:36:57,0
