Time,State
2025-05-25 12:23:51,1
2025-05-25 20:52:14,0
2025-05-26 09:08:38,1
2025-05-26 17:48:24,0
2025-05-27 08:14:40,1
2025-05-27 20:40:57,0
2025-05-28 08:52:49,1
2025-05-28 20:54:20,0
2025-05-29 14:21:33,1
2025-05-29 20:04:14,0
2025-05-30 08:42:37,1
2025-05-30 19:35:14,0
