Time,Illuminance(lux)
2025-05-26 17:28:06,75.0
2025-05-26 17:28:21,109.0
2025-05-26 17:28:36,114.0
2025-05-26 17:29:28,132.0
2025-05-26 17:29:58,83.0
2025-05-26 17:30:03,126.0
2025-05-26 17:47:55,151.0
2025-05-26 17:49:54,98.0
2025-05-26 17:56:06,69.0
2025-05-26 17:56:11,37.0
2025-05-26 18:23:14,33.0
2025-05-26 18:36:11,30.0
2025-05-26 18:49:15,124.0
2025-05-26 19:17:52,126.0
2025-05-26 20:12:31,122.0
2025-05-26 21:07:09,144.0
2025-05-26 22:01:47,144.0
2025-05-26 22:56:25,144.0
2025-05-26 23:49:19,0.0
2025-05-26 23:51:03,0.0
2025-05-27 00:45:41,0.0
2025-05-27 01:40:19,0.0
2025-05-27 02:34:57,0.0
2025-05-27 03:29:35,0.0
2025-05-27 04:24:13,0.0
2025-05-27 05:18:51,0.0
2025-05-27 05:22:37,23.0
2025-05-27 05:22:42,10.0
2025-05-27 05:39:34,17.0
2025-05-27 05:45:02,24.0
2025-05-27 05:50:15,31.0
2025-05-27 05:54:08,38.0
2025-05-27 05:58:31,45.0
2025-05-27 06:02:00,54.0
2025-05-27 06:06:03,64.0
2025-05-27 06:13:30,76.0
2025-05-27 06:14:07,76.0
2025-05-27 06:18:05,90.0
2025-05-27 06:21:08,107.0
2025-05-27 06:25:32,127.0
2025-05-27 06:31:24,150.0
2025-05-27 06:46:23,177.0
2025-05-27 06:59:52,210.0
2025-05-27 07:07:48,176.0
2025-05-27 07:08:08,169.0
2025-05-27 07:09:25,209.0
2025-05-27 07:10:49,247.0
2025-05-27 07:15:57,293.0
2025-05-27 07:17:21,246.0
2025-05-27 07:18:26,291.0
2025-05-27 07:20:30,344.0
2025-05-27 07:28:01,290.0
2025-05-27 07:29:46,344.0
2025-05-27 07:30:40,405.0
2025-05-27 07:33:09,343.0
2025-05-27 07:34:04,265.0
2025-05-27 07:34:54,319.0
2025-05-27 07:35:48,377.0
2025-05-27 07:38:47,320.0
2025-05-27 07:40:56,378.0
2025-05-27 07:55:30,453.0
2025-05-27 07:55:45,513.0
2025-05-27 07:58:58,431.0
2025-05-27 08:00:08,365.0
2025-05-27 08:02:42,434.0
2025-05-27 08:02:47,442.0
2025-05-27 08:04:33,503.0
2025-05-27 08:07:02,397.0
2025-05-27 08:09:06,488.0
2025-05-27 08:09:36,414.0
2025-05-27 08:10:25,490.0
2025-05-27 08:12:09,402.0
2025-05-27 08:13:29,478.0
2025-05-27 08:15:03,405.0
2025-05-27 08:16:08,481.0
2025-05-27 08:17:47,541.0
2025-05-27 08:18:42,443.0
2025-05-27 08:19:07,366.0
2025-05-27 08:19:41,306.0
2025-05-27 08:20:11,259.0
2025-05-27 08:23:10,306.0
2025-05-27 08:24:04,362.0
2025-05-27 08:24:39,304.0
2025-05-27 08:24:59,258.0
2025-05-27 08:25:39,424.0
2025-05-27 08:26:04,507.0
2025-05-27 08:29:57,430.0
2025-05-27 08:37:39,364.0
2025-05-27 08:41:42,309.0
2025-05-27 08:57:25,299.0
2025-05-27 09:01:50,368.0
2025-05-27 09:03:44,452.0
2025-05-27 09:03:54,533.0
2025-05-27 09:04:09,604.0
2025-05-27 09:04:49,693.0
2025-05-27 09:07:08,599.0
2025-05-27 09:07:52,519.0
2025-05-27 09:08:27,439.0
2025-05-27 09:10:02,506.0
2025-05-27 09:10:26,570.0
2025-05-27 09:13:25,650.0
2025-05-27 09:13:35,754.0
2025-05-27 09:16:54,656.0
2025-05-27 09:17:13,569.0
2025-05-27 09:18:18,654.0
2025-05-27 09:18:48,743.0
2025-05-27 09:19:37,651.0
2025-05-27 09:20:27,742.0
2025-05-27 09:21:27,635.0
2025-05-27 09:21:41,562.0
2025-05-27 09:22:46,640.0
2025-05-27 09:23:06,732.0
2025-05-27 09:25:00,642.0
2025-05-27 09:28:48,728.0
2025-05-27 09:30:23,639.0
2025-05-27 09:32:22,567.0
2025-05-27 09:36:40,501.0
2025-05-27 09:39:09,424.0
2025-05-27 09:52:03,429.0
2025-05-27 10:06:24,499.0
2025-05-27 10:11:42,423.0
2025-05-27 10:15:15,359.0
2025-05-27 10:18:34,304.0
2025-05-27 10:19:43,258.0
2025-05-27 10:23:22,219.0
2025-05-27 10:46:42,248.0
2025-05-27 11:37:07,177.0
2025-05-27 11:37:17,237.0
2025-05-27 11:41:00,284.0
2025-05-27 11:41:20,289.0
2025-05-27 12:16:21,241.0
2025-05-27 12:35:58,221.0
2025-05-27 13:12:59,284.0
2025-05-27 13:30:36,260.0
2025-05-27 13:49:45,241.0
2025-05-27 13:53:23,184.0
2025-05-27 13:53:43,230.0
2025-05-27 13:54:18,189.0
2025-05-27 13:54:23,296.0
2025-05-27 14:19:17,248.0
2025-05-27 14:21:31,292.0
2025-05-27 14:25:14,303.0
2025-05-27 15:19:52,333.0
2025-05-27 18:03:47,186.0
2025-05-27 18:13:29,178.0
2025-05-27 18:23:25,150.0
2025-05-27 18:51:03,126.0
2025-05-27 18:58:25,139.0
2025-05-27 19:14:15,106.0
2025-05-27 19:53:03,121.0
2025-05-27 20:15:21,150.0
2025-05-27 20:47:42,140.0
2025-05-27 21:42:21,140.0
2025-05-27 22:36:59,140.0
2025-05-27 23:31:37,140.0
2025-05-27 23:47:42,0.0
2025-05-28 00:26:15,0.0
2025-05-28 01:20:53,0.0
2025-05-28 02:15:31,0.0
2025-05-28 03:10:08,0.0
2025-05-28 04:04:46,0.0
2025-05-28 04:59:24,0.0
2025-05-28 05:46:50,23.0
2025-05-28 05:46:55,10.0
2025-05-28 05:54:02,12.0
2025-05-28 06:48:40,15.0
2025-05-28 06:53:05,17.0
2025-05-28 07:22:03,24.0
2025-05-28 07:31:04,31.0
2025-05-28 07:43:18,32.0
2025-05-28 07:47:14,38.0
2025-05-28 07:55:45,31.0
2025-05-28 07:57:19,24.0
2025-05-28 08:32:24,31.0
2025-05-28 08:37:56,33.0
2025-05-28 08:40:47,164.0
2025-05-28 09:32:34,162.0
2025-05-28 10:22:30,195.0
2025-05-28 10:27:13,178.0
2025-05-28 10:28:44,154.0
2025-05-28 10:39:19,182.0
2025-05-28 10:58:31,150.0
2025-05-28 11:19:47,177.0
2025-05-28 11:21:51,182.0
2025-05-28 11:41:10,149.0
2025-05-28 12:16:30,154.0
2025-05-28 12:19:10,176.0
2025-05-28 12:33:10,149.0
2025-05-28 12:57:49,124.0
2025-05-28 12:58:04,150.0
2025-05-28 13:04:02,177.0
2025-05-28 13:11:09,177.0
2025-05-28 13:24:25,150.0
2025-05-28 14:05:47,147.0
2025-05-28 15:00:26,163.0
2025-05-28 15:05:41,177.0
2025-05-28 15:16:41,150.0
2025-05-28 15:33:34,177.0
2025-05-28 15:36:28,150.0
2025-05-28 15:55:05,150.0
2025-05-28 16:49:44,151.0
2025-05-28 17:44:23,139.0
2025-05-28 17:56:59,127.0
2025-05-28 18:03:22,101.0
2025-05-28 18:39:01,87.0
2025-05-28 18:39:43,85.0
2025-05-28 19:29:02,117.0
2025-05-28 19:33:40,123.0
2025-05-28 20:28:19,128.0
2025-05-28 21:22:57,114.0
2025-05-28 22:17:35,113.0
2025-05-28 23:12:13,113.0
2025-05-29 00:06:51,113.0
2025-05-29 01:01:29,113.0
2025-05-29 01:56:08,113.0
2025-05-29 02:50:46,113.0
2025-05-29 03:45:24,0.0
2025-05-29 04:40:02,0.0
2025-05-29 05:27:58,20.0
2025-05-29 05:28:03,10.0
2025-05-29 05:34:40,12.0
2025-05-29 05:46:12,17.0
2025-05-29 06:03:00,24.0
2025-05-29 06:11:26,31.0
2025-05-29 06:15:14,38.0
2025-05-29 06:24:20,45.0
2025-05-29 06:29:18,48.0
2025-05-29 06:32:59,54.0
2025-05-29 06:35:42,64.0
2025-05-29 06:38:01,76.0
2025-05-29 06:39:31,90.0
2025-05-29 06:43:19,107.0
2025-05-29 06:47:22,127.0
2025-05-29 06:55:04,150.0
2025-05-29 07:03:25,127.0
2025-05-29 07:05:34,107.0
2025-05-29 07:15:45,127.0
2025-05-29 07:17:44,150.0
2025-05-29 07:20:48,177.0
2025-05-29 07:23:56,159.0
2025-05-29 07:27:47,210.0
2025-05-29 07:31:10,155.0
2025-05-29 07:32:49,185.0
2025-05-29 07:34:19,219.0
2025-05-29 07:41:11,284.0
2025-05-29 07:42:45,335.0
2025-05-29 07:44:39,259.0
2025-05-29 07:45:04,214.0
2025-05-29 07:45:54,312.0
2025-05-29 07:46:04,248.0
2025-05-29 07:46:48,294.0
2025-05-29 07:47:38,352.0
2025-05-29 07:49:52,294.0
2025-05-29 07:50:42,249.0
2025-05-29 07:53:35,296.0
2025-05-29 07:53:55,350.0
2025-05-29 07:54:55,425.0
2025-05-29 07:55:29,351.0
2025-05-29 07:56:14,296.0
2025-05-29 07:56:39,242.0
2025-05-29 07:56:54,303.0
2025-05-29 08:00:57,358.0
2025-05-29 08:04:01,425.0
2025-05-29 08:04:35,504.0
2025-05-29 08:04:55,576.0
2025-05-29 08:05:10,677.0
2025-05-29 08:05:20,785.0
2025-05-29 08:05:30,912.0
2025-05-29 08:05:45,1032.0
2025-05-29 08:05:55,1209.0
2025-05-29 08:06:05,1498.0
2025-05-29 08:06:15,1834.0
2025-05-29 08:06:25,2202.0
2025-05-29 08:06:35,2552.0
2025-05-29 08:06:45,2893.0
2025-05-29 08:06:54,3262.0
2025-05-29 08:07:14,3835.0
2025-05-29 08:08:04,3355.0
2025-05-29 08:08:19,2846.0
2025-05-29 08:08:29,2509.0
2025-05-29 08:08:39,2232.0
2025-05-29 08:08:49,1912.0
2025-05-29 08:08:59,1638.0
2025-05-29 08:09:08,1041.0
2025-05-29 08:09:13,802.0
2025-05-29 08:09:18,687.0
2025-05-29 08:09:28,840.0
2025-05-29 08:09:33,1018.0
2025-05-29 08:09:43,845.0
2025-05-29 08:09:48,1004.0
2025-05-29 08:10:18,872.0
2025-05-29 08:10:23,651.0
2025-05-29 08:10:28,505.0
2025-05-29 08:10:33,422.0
2025-05-29 08:10:48,358.0
2025-05-29 08:11:13,298.0
2025-05-29 08:11:32,251.0
2025-05-29 08:12:02,207.0
2025-05-29 08:12:22,171.0
2025-05-29 08:13:17,244.0
2025-05-29 08:13:22,329.0
2025-05-29 08:13:42,498.0
2025-05-29 08:13:47,687.0
2025-05-29 08:13:56,780.0
2025-05-29 08:14:16,570.0
2025-05-29 08:14:26,709.0
2025-05-29 08:14:31,824.0
2025-05-29 08:14:41,960.0
2025-05-29 08:15:31,844.0
2025-05-29 08:16:35,724.0
2025-05-29 08:18:10,833.0
2025-05-29 08:18:15,710.0
2025-05-29 08:18:34,694.0
2025-05-29 08:18:41,415.0
2025-05-29 08:18:51,349.0
2025-05-29 08:19:36,432.0
2025-05-29 08:19:56,519.0
2025-05-29 08:20:01,659.0
2025-05-29 08:20:06,756.0
2025-05-29 08:20:21,667.0
2025-05-29 08:20:41,585.0
2025-05-29 08:20:46,520.0
2025-05-29 08:21:00,588.0
2025-05-29 08:21:10,517.0
2025-05-29 08:22:25,624.0
2025-05-29 08:23:24,718.0
2025-05-29 08:24:59,509.0
2025-05-29 08:25:04,385.0
2025-05-29 08:26:28,596.0
2025-05-29 08:26:33,671.0
2025-05-29 08:26:48,761.0
2025-05-29 08:27:28,669.0
2025-05-29 08:30:16,462.0
2025-05-29 08:30:26,543.0
2025-05-29 08:30:36,454.0
2025-05-29 08:31:31,530.0
2025-05-29 08:31:41,414.0
2025-05-29 08:32:45,503.0
2025-05-29 08:33:15,593.0
2025-05-29 08:33:35,526.0
2025-05-29 08:34:05,620.0
2025-05-29 08:36:09,699.0
2025-05-29 08:37:58,613.0
2025-05-29 08:38:03,523.0
2025-05-29 08:38:23,625.0
2025-05-29 08:38:33,715.0
2025-05-29 08:39:22,619.0
2025-05-29 08:39:27,535.0
2025-05-29 08:39:42,393.0
2025-05-29 08:40:07,592.0
2025-05-29 08:40:12,706.0
2025-05-29 08:45:05,591.0
2025-05-29 08:45:15,674.0
2025-05-29 08:46:14,588.0
2025-05-29 08:46:24,686.0
2025-05-29 08:46:54,543.0
2025-05-29 08:46:59,724.0
2025-05-29 08:51:52,566.0
2025-05-29 08:51:57,480.0
2025-05-29 08:52:27,572.0
2025-05-29 08:52:42,668.0
2025-05-29 08:53:11,563.0
2025-05-29 08:53:36,642.0
2025-05-29 08:53:46,568.0
2025-05-29 08:53:56,474.0
2025-05-29 08:55:30,547.0
2025-05-29 08:56:05,621.0
2025-05-29 08:56:30,703.0
2025-05-29 09:00:18,609.0
2025-05-29 09:00:28,521.0
2025-05-29 09:02:27,626.0
2025-05-29 09:02:37,549.0
2025-05-29 09:02:47,463.0
2025-05-29 09:03:22,550.0
2025-05-29 09:03:32,651.0
2025-05-29 09:04:27,558.0
2025-05-29 09:04:32,629.0
2025-05-29 09:04:37,707.0
2025-05-29 09:06:46,579.0
2025-05-29 09:07:01,445.0
2025-05-29 09:07:35,520.0
2025-05-29 09:07:55,432.0
2025-05-29 09:08:40,606.0
2025-05-29 09:09:29,686.0
2025-05-29 09:10:29,608.0
2025-05-29 09:10:34,537.0
2025-05-29 09:12:08,608.0
2025-05-29 09:12:23,708.0
2025-05-29 09:12:53,611.0
2025-05-29 09:13:03,527.0
2025-05-29 09:13:13,547.0
2025-05-29 09:14:09,446.0
2025-05-29 09:14:54,521.0
2025-05-29 09:15:04,602.0
2025-05-29 09:15:34,533.0
2025-05-29 09:16:53,614.0
2025-05-29 09:19:57,546.0
2025-05-29 09:21:01,424.0
2025-05-29 09:21:21,502.0
2025-05-29 09:21:31,396.0
2025-05-29 09:21:46,327.0
2025-05-29 09:22:16,386.0
2025-05-29 09:23:06,487.0
2025-05-29 09:24:00,550.0
2025-05-29 09:28:18,522.0
2025-05-29 09:28:28,437.0
2025-05-29 09:28:53,502.0
2025-05-29 09:29:03,593.0
2025-05-29 09:29:08,502.0
2025-05-29 09:29:43,603.0
2025-05-29 09:30:32,533.0
2025-05-29 09:30:42,616.0
2025-05-29 09:31:17,528.0
2025-05-29 09:31:52,631.0
2025-05-29 09:40:58,557.0
2025-05-29 09:44:26,473.0
2025-05-29 09:44:36,396.0
2025-05-29 09:45:01,512.0
2025-05-29 09:45:11,397.0
2025-05-29 09:48:00,482.0
2025-05-29 09:48:25,574.0
2025-05-29 09:52:28,510.0
2025-05-29 09:52:38,578.0
2025-05-29 09:59:10,512.0
2025-05-29 10:00:20,366.0
2025-05-29 10:00:59,445.0
2025-05-29 10:01:24,505.0
2025-05-29 10:07:51,499.0
2025-05-29 10:21:18,569.0
2025-05-29 10:21:27,472.0
2025-05-29 10:22:47,542.0
2025-05-29 10:23:02,436.0
2025-05-29 10:24:01,504.0
2025-05-29 10:24:11,568.0
2025-05-29 10:24:26,479.0
2025-05-29 10:25:26,555.0
2025-05-29 10:25:46,465.0
2025-05-29 10:26:30,395.0
2025-05-29 10:29:34,482.0
2025-05-29 10:29:59,400.0
2025-05-29 10:33:07,475.0
2025-05-29 10:33:37,546.0
2025-05-29 10:35:26,442.0
2025-05-29 10:35:41,515.0
2025-05-29 10:36:51,431.0
2025-05-29 10:39:40,522.0
2025-05-29 10:45:27,432.0
2025-05-29 10:56:37,501.0
2025-05-29 11:02:30,432.0
2025-05-29 11:02:52,407.0
2025-05-29 11:35:27,345.0
2025-05-29 11:56:33,407.0
2025-05-29 11:57:08,405.0
2025-05-29 11:59:24,341.0
2025-05-29 12:13:53,402.0
2025-05-29 12:19:06,336.0
2025-05-29 12:30:50,396.0
2025-05-29 12:47:18,336.0
2025-05-29 12:51:46,351.0
2025-05-29 13:04:53,265.0
2025-05-29 13:11:00,313.0
2025-05-29 13:19:56,259.0
2025-05-29 13:33:35,305.0
2025-05-29 13:46:25,314.0
2025-05-29 13:55:43,259.0
2025-05-29 14:32:12,305.0
2025-05-29 14:38:44,259.0
2025-05-29 14:41:03,293.0
2025-05-29 14:41:55,305.0
2025-05-29 14:43:09,259.0
2025-05-29 15:15:01,168.0
2025-05-29 15:15:11,204.0
2025-05-29 15:16:10,242.0
2025-05-29 15:33:08,195.0
2025-05-29 15:35:42,229.0
2025-05-29 15:35:59,233.0
2025-05-29 16:11:09,194.0
2025-05-29 16:13:23,229.0
2025-05-29 16:16:31,193.0
2025-05-29 16:30:20,216.0
2025-05-29 17:24:59,181.0
2025-05-29 18:19:38,173.0
2025-05-29 18:20:15,157.0
2025-05-29 18:20:30,108.0
2025-05-29 18:26:17,131.0
2025-05-29 18:26:22,109.0
2025-05-29 18:48:48,66.0
2025-05-29 18:51:22,111.0
2025-05-29 19:14:17,108.0
2025-05-29 19:49:14,83.0
2025-05-29 20:08:55,97.0
2025-05-29 20:56:12,102.0
2025-05-29 21:03:34,118.0
2025-05-29 21:58:12,118.0
2025-05-29 22:52:50,119.0
2025-05-29 23:14:13,0.0
2025-05-29 23:47:28,0.0
2025-05-30 00:42:06,0.0
2025-05-30 01:36:45,0.0
2025-05-30 02:31:23,0.0
2025-05-30 03:26:01,0.0
2025-05-30 04:20:39,0.0
2025-05-30 05:15:18,0.0
2025-05-30 05:21:57,21.0
2025-05-30 05:22:02,10.0
2025-05-30 05:41:38,17.0
2025-05-30 05:51:24,24.0
2025-05-30 05:59:50,31.0
2025-05-30 06:07:17,38.0
2025-05-30 06:09:56,41.0
2025-05-30 06:14:21,45.0
2025-05-30 06:23:37,54.0
2025-05-30 06:33:43,64.0
2025-05-30 06:44:48,76.0
2025-05-30 06:56:33,90.0
2025-05-30 07:04:34,98.0
2025-05-30 07:12:53,107.0
2025-05-30 07:17:55,127.0
2025-05-30 07:21:14,150.0
2025-05-30 07:44:14,177.0
2025-05-30 07:48:17,212.0
2025-05-30 07:49:47,178.0
2025-05-30 07:57:08,211.0
2025-05-30 07:59:13,211.0
2025-05-30 08:04:12,253.0
2025-05-30 08:04:52,300.0
2025-05-30 08:05:57,356.0
2025-05-30 08:07:26,420.0
2025-05-30 08:11:44,495.0
2025-05-30 08:53:51,447.0
2025-05-30 09:05:18,364.0
2025-05-30 09:05:33,223.0
2025-05-30 09:06:13,346.0
2025-05-30 09:07:27,487.0
2025-05-30 09:08:02,554.0
2025-05-30 09:11:30,623.0
2025-05-30 09:12:20,515.0
2025-05-30 09:12:25,584.0
2025-05-30 09:13:39,505.0
2025-05-30 09:13:49,366.0
2025-05-30 09:13:59,306.0
2025-05-30 09:14:49,371.0
2025-05-30 09:14:59,455.0
2025-05-30 09:15:14,535.0
2025-05-30 09:15:43,607.0
2025-05-30 09:21:26,521.0
2025-05-30 09:22:36,377.0
2025-05-30 09:22:40,476.0
2025-05-30 09:22:45,539.0
2025-05-30 09:24:25,404.0
2025-05-30 09:24:45,340.0
2025-05-30 09:25:04,531.0
2025-05-30 09:36:34,597.0
2025-05-30 09:37:54,526.0
2025-05-30 09:39:03,362.0
2025-05-30 09:39:33,492.0
2025-05-30 09:39:58,374.0
2025-05-30 09:41:22,315.0
2025-05-30 09:42:37,408.0
2025-05-30 09:42:52,333.0
2025-05-30 09:44:06,392.0
2025-05-30 09:44:16,310.0
2025-05-30 09:44:26,435.0
2025-05-30 09:44:36,306.0
2025-05-30 09:44:51,370.0
2025-05-30 09:45:16,261.0
2025-05-30 09:46:10,332.0
2025-05-30 09:46:15,397.0
2025-05-30 09:47:45,329.0
2025-05-30 09:48:09,398.0
2025-05-30 09:48:29,432.0
2025-05-30 09:49:16,469.0
2025-05-30 09:54:39,388.0
2025-05-30 09:55:13,312.0
2025-05-30 09:55:23,368.0
2025-05-30 09:55:33,448.0
2025-05-30 09:56:43,379.0
2025-05-30 09:56:53,477.0
2025-05-30 09:57:37,394.0
2025-05-30 09:57:47,328.0
2025-05-30 09:59:22,264.0
2025-05-30 09:59:51,378.0
2025-05-30 10:00:11,313.0
2025-05-30 10:00:26,260.0
2025-05-30 10:04:29,313.0
2025-05-30 10:04:39,416.0
2025-05-30 10:07:38,346.0
2025-05-30 10:12:51,408.0
2025-05-30 10:13:25,335.0
2025-05-30 10:13:40,410.0
2025-05-30 10:14:35,342.0
2025-05-30 10:15:15,409.0
2025-05-30 10:15:54,295.0
2025-05-30 10:16:44,245.0
2025-05-30 10:18:23,298.0
2025-05-30 10:18:43,241.0
2025-05-30 10:19:13,291.0
2025-05-30 10:19:33,232.0
2025-05-30 10:19:48,287.0
2025-05-30 10:20:12,219.0
2025-05-30 10:25:25,304.0
2025-05-30 10:25:50,253.0
2025-05-30 10:26:15,317.0
2025-05-30 10:26:50,262.0
2025-05-30 10:27:19,221.0
2025-05-30 10:27:29,283.0
2025-05-30 10:27:49,230.0
2025-05-30 10:31:03,194.0
2025-05-30 10:32:27,235.0
2025-05-30 10:34:21,199.0
2025-05-30 10:37:20,253.0
2025-05-30 10:38:49,203.0
2025-05-30 10:38:54,251.0
2025-05-30 10:40:44,296.0
2025-05-30 10:41:08,247.0
2025-05-30 10:41:43,294.0
2025-05-30 10:43:07,300.0
2025-05-30 10:44:04,247.0
2025-05-30 10:44:29,209.0
2025-05-30 10:48:27,250.0
2025-05-30 10:50:26,211.0
2025-05-30 10:52:01,285.0
2025-05-30 10:55:19,206.0
2025-05-30 10:55:24,279.0
2025-05-30 10:56:09,236.0
2025-05-30 10:56:24,282.0
