Time,Indoor_temperature
2025-05-25 00:05:11,25.62
2025-05-25 00:12:54,26.14
2025-05-25 00:24:28,26.56
2025-05-25 00:34:12,26.84
2025-05-25 00:52:18,27.07
2025-05-25 01:22:39,27.22
2025-05-25 01:50:29,27.28
2025-05-25 01:54:01,27.32
2025-05-25 02:40:58,27.31
2025-05-25 02:54:33,27.34
2025-05-25 03:28:15,27.31
2025-05-25 03:33:17,27.32
2025-05-25 04:29:38,27.28
2025-05-25 05:21:57,27.21
2025-05-25 05:27:39,27.21
2025-05-25 05:48:47,27.19
2025-05-25 06:20:38,27.14
2025-05-25 06:34:14,27.12
2025-05-25 06:58:53,27.14
2025-05-25 07:15:29,27.08
2025-05-25 07:16:50,27.08
2025-05-25 08:01:56,27.09
2025-05-25 08:14:01,27.11
2025-05-25 08:18:33,27.12
2025-05-25 08:44:33,27.14
2025-05-25 09:07:41,27.09
2025-05-25 10:07:02,27.14
2025-05-25 10:08:54,27.18
2025-05-25 10:57:11,27.21
2025-05-25 11:05:04,27.24
2025-05-25 11:12:07,27.24
2025-05-25 11:40:07,27.32
2025-05-25 11:45:19,27.31
2025-05-25 12:04:26,27.36
2025-05-25 12:09:59,27.45
2025-05-25 12:29:06,27.22
2025-05-25 12:39:00,26.7
2025-05-25 12:57:07,26.26
2025-05-25 12:58:08,26.15
2025-05-25 13:11:53,25.85
2025-05-25 13:23:58,25.76
2025-05-25 13:26:49,25.64
2025-05-25 13:49:38,25.3
2025-05-25 13:51:19,25.32
2025-05-25 14:01:53,25.15
2025-05-25 14:24:32,25.01
2025-05-25 14:41:58,24.82
2025-05-25 15:09:19,24.73
2025-05-25 15:33:49,24.7
2025-05-25 15:41:32,25.07
2025-05-25 15:42:43,25.19
2025-05-25 16:35:43,25.28
2025-05-25 16:46:17,25.28
2025-05-25 17:14:28,25.01
2025-05-25 17:27:23,25.16
2025-05-25 18:25:56,24.67
2025-05-25 18:31:38,24.64
2025-05-25 19:10:53,24.91
2025-05-25 19:21:48,24.69
2025-05-25 19:45:47,25.08
2025-05-25 19:53:30,25.11
2025-05-25 20:00:43,24.98
2025-05-25 20:15:09,25.14
2025-05-25 20:15:29,25.15
2025-05-25 20:54:45,24.63
2025-05-25 21:09:51,24.39
2025-05-25 21:14:33,24.4
2025-05-25 21:22:06,24.91
2025-05-25 21:39:53,25.43
2025-05-25 22:07:54,25.6
2025-05-25 22:45:28,24.92
2025-05-25 22:57:13,24.43
2025-05-25 23:00:24,24.35
2025-05-25 23:15:21,24.12
2025-05-25 23:28:46,24.35
2025-05-25 23:43:02,24.67
2025-05-25 23:49:04,24.7
2025-05-25 23:56:57,24.64
2025-05-26 00:10:03,25.21
2025-05-26 00:35:42,25.73
2025-05-26 00:54:00,25.7
2025-05-26 01:08:45,25.42
2025-05-26 01:23:31,24.91
2025-05-26 01:44:19,24.52
2025-05-26 01:48:21,24.44
2025-05-26 02:07:29,24.5
2025-05-26 02:43:53,24.75
2025-05-26 02:50:26,25.01
2025-05-26 03:02:01,25.21
2025-05-26 03:36:44,25.42
2025-05-26 03:51:50,25.46
2025-05-26 04:14:29,25.54
2025-05-26 04:34:06,25.57
2025-05-26 05:26:06,25.44
2025-05-26 05:34:10,25.44
2025-05-26 06:09:43,25.4
2025-05-26 06:16:36,25.39
2025-05-26 06:35:33,25.35
2025-05-26 07:08:36,25.4
2025-05-26 07:20:31,25.4
2025-05-26 08:02:17,25.5
2025-05-26 08:52:56,25.53
2025-05-26 08:56:28,25.56
2025-05-26 09:48:37,25.05
2025-05-26 09:49:48,25.07
2025-05-26 10:21:11,24.74
2025-05-26 10:43:19,24.67
2025-05-26 10:48:52,24.66
2025-05-26 10:59:46,24.69
2025-05-26 11:32:49,24.39
2025-05-26 11:37:41,24.43
2025-05-26 12:21:28,25.05
2025-05-26 12:33:43,24.94
2025-05-26 12:40:27,24.8
2025-05-26 13:02:05,25.3
2025-05-26 13:17:01,25.74
2025-05-26 13:24:03,25.87
2025-05-26 13:30:06,25.95
2025-05-26 13:47:23,26.18
2025-05-26 14:07:50,26.11
2025-05-26 14:20:55,26.01
2025-05-26 14:23:06,25.91
2025-05-26 14:30:30,25.81
2025-05-26 14:43:25,25.63
2025-05-26 14:58:11,26.07
2025-05-26 15:18:08,26.57
2025-05-26 15:19:39,26.53
2025-05-26 15:29:23,26.6
2025-05-26 15:58:04,26.76
2025-05-26 16:15:00,26.54
2025-05-26 16:23:03,26.52
2025-05-26 17:10:20,26.11
2025-05-26 17:17:54,26.01
2025-05-26 17:41:53,25.69
2025-05-26 18:08:43,25.46
2025-05-26 18:33:23,25.37
2025-05-26 18:59:23,25.6
2025-05-26 19:02:55,25.53
2025-05-26 19:30:05,25.42
2025-05-26 19:50:03,25.28
2025-05-26 20:24:36,25.15
2025-05-26 20:48:26,25.66
2025-05-26 20:49:16,25.73
2025-05-26 20:52:08,26.19
2025-05-26 20:56:20,26.72
2025-05-26 21:01:52,27.25
2025-05-26 21:09:35,27.76
2025-05-26 21:27:21,27.69
2025-05-26 21:36:55,27.18
2025-05-26 21:40:26,27.05
2025-05-26 22:04:06,26.64
2025-05-26 22:39:29,26.36
2025-05-26 22:53:44,26.4
2025-05-26 22:59:07,26.52
2025-05-26 23:13:42,26.38
2025-05-26 23:35:10,26.21
2025-05-26 23:40:53,26.21
2025-05-26 23:59:50,26.72
2025-05-27 00:09:44,27.24
2025-05-27 00:25:49,27.74
2025-05-27 00:30:32,27.84
2025-05-27 00:50:39,28.1
2025-05-27 01:21:10,28.28
2025-05-27 01:24:52,28.29
2025-05-27 02:07:47,28.38
2025-05-27 02:19:11,28.42
2025-05-27 02:38:08,28.44
2025-05-27 02:51:33,28.38
2025-05-27 03:09:59,28.41
2025-05-27 03:24:15,28.36
2025-05-27 04:00:08,28.35
2025-05-27 04:02:19,28.31
2025-05-27 04:49:56,28.25
2025-05-27 04:55:38,28.22
2025-05-27 05:02:01,28.24
2025-05-27 05:18:07,28.21
2025-05-27 05:47:58,28.12
2025-05-27 06:08:15,28.07
2025-05-27 06:38:16,28.07
2025-05-27 06:41:07,28.03
2025-05-27 06:57:23,28.07
2025-05-27 07:05:16,28.1
2025-05-27 07:29:25,28.11
2025-05-27 07:38:18,28.14
2025-05-27 07:57:05,28.18
2025-05-27 08:26:16,27.66
2025-05-27 08:32:38,27.36
2025-05-27 08:36:10,27.17
2025-05-27 08:42:13,26.84
2025-05-27 08:56:18,26.34
2025-05-27 09:35:22,25.77
2025-05-27 09:35:53,25.84
2025-05-27 10:21:20,25.3
2025-05-27 10:28:13,25.28
2025-05-27 11:27:16,25.22
2025-05-27 12:22:07,25.05
2025-05-27 12:40:24,25.09
2025-05-27 13:16:08,25.6
2025-05-27 13:19:29,25.7
2025-05-27 13:39:37,25.47
2025-05-27 14:03:16,25.24
2025-05-27 14:13:20,25.05
2025-05-27 14:34:19,24.84
2025-05-27 15:04:10,24.7
2025-05-27 15:08:52,24.95
2025-05-27 16:04:34,24.77
2025-05-27 16:14:48,24.6
2025-05-27 16:57:55,25.12
2025-05-27 17:04:58,25.42
2025-05-27 18:04:31,24.81
2025-05-27 18:54:30,25.63
2025-05-27 18:56:01,25.63
2025-05-27 19:25:22,25.62
2025-05-27 19:49:22,25.43
2025-05-27 20:11:00,25.39
2025-05-27 20:19:34,25.37
2025-05-27 20:33:29,25.16
2025-05-27 20:42:53,25.5
2025-05-27 20:51:57,25.69
2025-05-27 21:01:21,25.71
2025-05-27 21:12:35,25.63
2025-05-27 21:31:32,25.12
2025-05-27 21:37:05,25.04
2025-05-27 22:01:04,24.69
2025-05-27 22:04:46,24.63
2025-05-27 22:30:06,24.46
2025-05-27 22:47:53,24.46
2025-05-27 22:56:17,24.6
2025-05-27 23:14:04,25.12
2025-05-27 23:28:30,25.24
2025-05-27 23:46:17,25.33
2025-05-28 00:21:40,25.32
2025-05-28 00:22:21,25.28
2025-05-28 01:13:11,25.18
2025-05-28 01:20:44,25.14
2025-05-28 01:34:00,25.08
2025-05-28 02:04:52,25.02
2025-05-28 02:24:20,24.98
2025-05-28 03:00:14,25.16
2025-05-28 03:27:55,25.28
2025-05-28 03:35:08,25.28
2025-05-28 03:48:43,25.33
2025-05-28 03:55:16,25.36
2025-05-28 04:54:49,25.36
2025-05-28 05:00:12,25.4
2025-05-28 05:22:30,25.35
2025-05-28 05:48:20,25.26
2025-05-28 06:16:11,25.24
2025-05-28 06:43:02,25.19
2025-05-28 06:46:13,25.21
2025-05-28 07:35:22,25.08
2025-05-28 07:58:01,25.19
2025-05-28 08:13:27,25.21
2025-05-28 08:21:40,25.25
2025-05-28 08:28:53,25.21
2025-05-28 08:40:08,25.29
2025-05-28 08:57:15,25.81
2025-05-28 09:07:09,25.87
2025-05-28 09:24:06,25.85
2025-05-28 10:14:05,25.3
2025-05-28 10:15:15,25.26
2025-05-28 10:49:49,24.8
2025-05-28 11:07:36,24.46
2025-05-28 11:19:01,24.43
2025-05-28 11:44:01,24.88
2025-05-28 12:02:48,25.39
2025-05-28 12:05:50,25.39
2025-05-28 12:23:27,25.43
2025-05-28 13:06:03,25.19
2025-05-28 13:30:23,25.15
2025-05-28 13:44:38,24.67
2025-05-28 13:51:31,24.56
2025-05-28 14:04:47,24.49
2025-05-28 14:32:58,24.44
2025-05-28 14:47:04,24.46
2025-05-28 14:48:25,24.54
2025-05-28 15:03:21,25.05
2025-05-28 15:03:31,25.05
2025-05-28 15:22:59,25.4
2025-05-28 15:46:08,24.9
2025-05-28 16:02:44,24.5
2025-05-28 16:59:17,24.29
2025-05-28 17:53:28,24.75
2025-05-28 17:59:41,24.94
2025-05-28 18:07:45,25.16
2025-05-28 18:23:21,25.24
2025-05-28 18:42:39,24.71
2025-05-28 18:58:55,24.32
2025-05-28 19:02:27,24.2
2025-05-28 19:08:50,24.12
2025-05-28 19:48:15,24.08
2025-05-28 19:53:28,24.09
2025-05-28 20:30:12,24.59
2025-05-28 20:45:28,25.12
2025-05-28 20:52:21,25.22
2025-05-28 21:21:23,24.63
2025-05-28 21:24:24,24.53
2025-05-28 21:38:00,24.43
2025-05-28 21:44:53,24.27
2025-05-28 21:46:14,24.26
2025-05-28 22:08:13,24.04
2025-05-28 22:32:12,24.54
2025-05-28 22:39:25,24.73
2025-05-28 22:45:28,24.81
2025-05-28 23:37:58,25.19
2025-05-29 00:09:51,25.32
2025-05-29 00:27:58,25.28
2025-05-29 00:28:29,25.25
2025-05-29 00:42:15,25.3
2025-05-29 00:48:27,25.22
2025-05-29 01:27:52,25.25
2025-05-29 01:43:39,25.29
2025-05-29 02:09:29,25.26
2025-05-29 02:19:53,25.25
2025-05-29 02:49:25,25.24
2025-05-29 03:16:05,25.19
2025-05-29 04:06:55,24.99
2025-05-29 05:04:37,24.87
2025-05-29 05:56:28,24.8
2025-05-29 06:01:50,24.81
2025-05-29 06:08:44,24.78
2025-05-29 06:54:01,24.74
2025-05-29 06:54:42,24.74
2025-05-29 07:23:03,24.71
2025-05-29 07:45:42,24.74
2025-05-29 07:58:28,24.74
2025-05-29 08:46:47,25.25
2025-05-29 09:41:28,26.05
2025-05-29 10:38:39,25.87
2025-05-29 10:40:41,25.81
2025-05-29 10:54:16,25.29
2025-05-29 11:33:51,24.82
2025-05-29 11:37:14,24.78
2025-05-29 12:25:12,24.5
2025-05-29 12:33:26,24.7
2025-05-29 12:49:33,25.24
2025-05-29 13:17:13,25.64
2025-05-29 13:28:38,25.7
2025-05-29 13:53:28,25.47
2025-05-29 14:11:45,25.15
2025-05-29 14:21:29,25.33
2025-05-29 14:35:25,25.88
2025-05-29 14:55:22,26.26
2025-05-29 15:08:17,26.43
2025-05-29 15:17:11,26.52
2025-05-29 15:35:58,26.34
2025-05-29 16:03:09,25.91
2025-05-29 16:05:00,25.87
2025-05-29 16:30:10,25.74
2025-05-29 16:52:38,25.59
2025-05-29 16:56:00,25.56
2025-05-29 17:24:41,25.25
2025-05-29 17:46:50,25.28
2025-05-29 17:54:33,25.59
2025-05-29 18:01:56,25.79
2025-05-29 18:40:10,26.01
2025-05-29 18:53:26,26.09
2025-05-29 19:27:39,26.05
2025-05-29 19:45:16,26.21
2025-05-29 20:12:36,25.53
2025-05-29 20:36:36,25.16
2025-05-29 20:43:29,25.16
2025-05-29 20:58:25,25.21
2025-05-29 21:29:16,25.28
2025-05-29 21:36:50,25.22
2025-05-29 22:09:23,24.92
2025-05-29 22:27:20,24.94
2025-05-29 22:30:01,24.95
2025-05-29 22:52:20,25.3
2025-05-29 23:20:31,25.84
2025-05-29 23:25:43,26.38
2025-05-29 23:29:25,26.63
2025-05-29 23:32:57,26.89
2025-05-29 23:45:42,27.39
2025-05-30 00:19:34,27.9
2025-05-30 00:22:15,27.91
2025-05-30 00:59:39,28.1
2025-05-30 01:18:46,28.1
2025-05-30 01:22:08,28.08
2025-05-30 02:08:14,28.11
2025-05-30 02:13:56,28.11
2025-05-30 02:18:39,28.08
2025-05-30 02:31:44,28.1
2025-05-30 03:06:56,28.06
2025-05-30 03:58:45,27.93
2025-05-30 04:56:26,27.81
2025-05-30 05:40:02,27.67
2025-05-30 06:45:16,27.55
2025-05-30 06:55:41,27.55
2025-05-30 07:27:53,27.52
2025-05-30 07:41:08,27.59
2025-05-30 08:23:43,27.9
2025-05-30 08:39:19,28.14
2025-05-30 08:43:01,28.14
2025-05-30 08:49:24,27.63
2025-05-30 08:55:46,27.11
2025-05-30 09:02:59,26.59
2025-05-30 09:09:22,26.08
2025-05-30 09:20:06,25.56
2025-05-30 09:39:33,25.5
2025-05-30 09:51:29,25.4
2025-05-30 10:29:13,24.97
2025-05-30 10:31:14,24.98
2025-05-30 10:44:20,25.07
2025-05-30 11:07:39,25.26
2025-05-30 11:31:08,25.35
2025-05-30 11:41:43,25.3
2025-05-30 12:02:01,25.33
2025-05-30 12:29:11,25.53
2025-05-30 12:42:07,25.49
2025-05-30 13:06:46,26.01
2025-05-30 13:21:12,26.26
2025-05-30 13:22:13,26.34
2025-05-30 13:32:47,26.46
2025-05-30 13:56:16,26.46
2025-05-30 14:16:53,26.31
2025-05-30 14:23:57,26.07
2025-05-30 14:39:23,25.8
2025-05-30 14:56:30,25.5
2025-05-30 15:07:54,25.39
2025-05-30 15:10:16,25.37
2025-05-30 15:39:37,25.18
2025-05-30 15:56:13,24.91
2025-05-30 16:06:17,24.84
2025-05-30 16:34:59,24.59
2025-05-30 16:58:29,24.74
2025-05-30 17:02:51,24.82
2025-05-30 17:22:29,25.25
2025-05-30 17:57:32,25.22
2025-05-30 18:57:15,25.67
2025-05-30 19:01:57,25.76
2025-05-30 19:34:20,25.25
2025-05-30 19:51:07,24.99
2025-05-30 19:54:59,24.94
2025-05-30 20:29:22,25.14
2025-05-30 20:53:01,25.4
2025-05-30 20:54:13,25.66
2025-05-30 21:03:06,25.79
2025-05-30 21:20:43,25.73
2025-05-30 21:39:30,25.7
2025-05-30 21:47:04,25.66
2025-05-30 22:15:35,25.99
2025-05-30 22:37:53,26.17
2025-05-30 22:55:11,26.53
2025-05-30 23:02:23,27.08
2025-05-30 23:12:07,27.59
2025-05-30 23:25:52,28.1
2025-05-30 23:32:25,28.22
2025-05-30 23:56:14,28.61
