Datetime,RSSI1,RSSI2,RSSI3,RSSI4,RSSI5,RSSI6,RSSI7,RSSI8,RSSI9,RSSI10
2025-05-17 14:34:00,-100,-100,-100,-100,-100,-100,-100,-52,-64,-85
2025-05-17 14:34:10,-100,-100,-100,-87,-100,-85,-74,-49,-73,-77
2025-05-17 14:34:20,-100,-100,-100,-100,-100,-100,-79,-48,-61,-84
2025-05-17 14:34:20,-100,-100,-100,-100,-100,-100,-100,-48,-61,-84
2025-05-17 14:34:30,-100,-100,-100,-100,-100,-83,-80,-48,-65,-77
2025-05-17 14:34:30,-100,-100,-100,-100,-100,-100,-100,-48,-65,-77
2025-05-17 14:34:40,-100,-100,-100,-100,-100,-83,-79,-53,-63,-79
2025-05-17 14:34:40,-100,-100,-100,-100,-100,-100,-100,-53,-63,-79
2025-05-17 14:34:50,-100,-100,-100,-100,-100,-84,-100,-52,-64,-100
2025-05-17 14:35:00,-100,-100,-100,-100,-100,-84,-79,-49,-65,-77
2025-05-17 14:35:00,-100,-100,-100,-100,-100,-100,-100,-49,-65,-77
2025-05-17 14:35:10,-100,-100,-100,-100,-100,-100,-100,-49,-64,-76
2025-05-17 14:35:10,-100,-100,-100,-100,-100,-84,-74,-49,-64,-76
2025-05-17 14:35:20,-100,-100,-100,-100,-100,-85,-100,-51,-100,-82
2025-05-17 14:35:30,-100,-100,-100,-100,-100,-100,-76,-100,-61,-100
2025-05-17 14:35:30,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100
2025-05-17 14:35:40,-100,-100,-100,-91,-100,-100,-79,-48,-63,-87
2025-05-17 14:35:40,-100,-100,-100,-100,-100,-100,-100,-48,-63,-87
2025-05-17 14:35:50,-100,-100,-100,-100,-100,-80,-76,-53,-66,-79
2025-05-17 14:36:00,-100,-100,-100,-100,-100,-82,-70,-51,-63,-71
2025-05-17 14:36:00,-100,-100,-100,-100,-100,-100,-100,-51,-63,-71
2025-05-17 14:36:10,-100,-100,-100,-88,-100,-100,-83,-63,-72,-100
2025-05-17 14:36:10,-100,-100,-100,-100,-100,-100,-100,-63,-72,-100
2025-05-17 14:36:20,-100,-100,-100,-100,-100,-86,-100,-56,-64,-76
2025-05-17 14:36:30,-100,-100,-100,-100,-100,-100,-76,-100,-64,-100
2025-05-17 14:36:30,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100
2025-05-17 14:36:40,-100,-100,-100,-100,-100,-87,-73,-62,-63,-76
2025-05-17 14:36:40,-100,-100,-100,-100,-100,-100,-100,-62,-63,-76
2025-05-17 14:36:50,-100,-100,-100,-100,-100,-86,-72,-50,-63,-67
2025-05-17 14:37:00,-100,-100,-100,-100,-100,-100,-78,-61,-62,-76
2025-05-17 14:37:00,-100,-100,-100,-100,-100,-100,-100,-61,-62,-76
2025-05-17 14:37:10,-100,-100,-100,-88,-100,-100,-78,-53,-61,-76
2025-05-17 14:37:10,-100,-100,-100,-100,-100,-100,-100,-53,-61,-76
2025-05-17 14:37:20,-100,-100,-100,-100,-100,-100,-81,-61,-60,-76
2025-05-17 14:37:20,-100,-100,-100,-100,-100,-100,-100,-61,-60,-76
2025-05-17 14:37:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76
2025-05-17 14:37:40,-100,-100,-100,-88,-100,-100,-78,-51,-64,-69
2025-05-17 14:37:40,-100,-100,-100,-100,-100,-100,-100,-51,-64,-100
2025-05-17 14:37:50,-100,-100,-100,-100,-100,-87,-79,-46,-64,-68
2025-05-17 14:37:50,-100,-100,-100,-100,-100,-100,-100,-46,-64,-68
2025-05-17 14:38:00,-100,-100,-100,-100,-100,-83,-83,-60,-64,-73
2025-05-17 14:38:10,-100,-100,-100,-91,-100,-100,-100,-60,-64,-79
2025-05-17 14:38:10,-100,-100,-100,-100,-100,-100,-100,-60,-64,-79
2025-05-17 14:38:20,-100,-100,-100,-100,-100,-85,-80,-51,-61,-82
2025-05-17 14:38:20,-100,-100,-100,-100,-100,-100,-100,-51,-61,-82
2025-05-17 14:38:30,-100,-100,-100,-100,-100,-100,-80,-53,-62,-80
2025-05-17 14:38:30,-100,-100,-100,-100,-100,-100,-100,-53,-62,-80
2025-05-17 14:38:40,-100,-100,-100,-100,-100,-100,-73,-100,-61,-100
2025-05-17 14:38:50,-100,-100,-100,-100,-100,-78,-77,-63,-62,-76
2025-05-17 14:38:50,-100,-100,-100,-100,-100,-100,-100,-63,-62,-76
2025-05-17 14:39:00,-100,-100,-100,-87,-100,-100,-100,-51,-71,-78
2025-05-17 14:39:00,-100,-100,-100,-87,-100,-82,-77,-51,-71,-78
2025-05-17 14:39:10,-100,-100,-100,-100,-100,-79,-78,-60,-63,-79
2025-05-17 14:39:20,-100,-100,-100,-100,-100,-100,-77,-59,-63,-76
2025-05-17 14:39:20,-100,-100,-100,-100,-100,-100,-100,-59,-63,-76
2025-05-17 14:39:30,-100,-100,-100,-100,-100,-80,-78,-57,-64,-77
2025-05-17 14:39:30,-100,-100,-100,-100,-100,-100,-100,-57,-64,-77
2025-05-17 14:39:40,-100,-100,-100,-100,-100,-100,-73,-59,-62,-67
2025-05-17 14:39:50,-100,-100,-100,-100,-100,-100,-100,-56,-60,-74
2025-05-17 14:39:50,-100,-100,-100,-100,-100,-84,-79,-56,-60,-74
2025-05-17 14:40:00,-100,-100,-100,-100,-100,-79,-79,-61,-100,-100
2025-05-17 14:40:00,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100
2025-05-17 14:40:10,-100,-100,-100,-100,-100,-85,-86,-66,-62,-73
2025-05-17 14:40:20,-100,-100,-100,-100,-100,-100,-76,-58,-62,-72
2025-05-17 14:40:20,-100,-100,-100,-100,-100,-100,-100,-58,-62,-72
2025-05-17 14:40:30,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100
2025-05-17 14:40:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 14:40:40,-100,-100,-95,-100,-100,-86,-76,-60,-63,-63
2025-05-17 14:40:40,-100,-100,-100,-100,-100,-100,-100,-60,-63,-63
2025-05-17 14:40:50,-100,-100,-100,-100,-100,-87,-75,-57,-64,-68
2025-05-17 14:41:00,-100,-100,-95,-100,-100,-88,-76,-57,-64,-100
2025-05-17 14:41:00,-100,-100,-100,-100,-100,-100,-100,-57,-64,-100
2025-05-17 14:41:10,-100,-100,-100,-100,-100,-87,-100,-66,-60,-84
2025-05-17 14:41:10,-100,-100,-100,-100,-100,-100,-100,-66,-60,-84
2025-05-17 14:41:20,-100,-100,-100,-100,-100,-100,-77,-57,-64,-76
2025-05-17 14:41:30,-100,-100,-97,-100,-100,-100,-76,-58,-92,-76
2025-05-17 14:41:30,-100,-100,-100,-100,-100,-100,-100,-58,-92,-76
2025-05-17 14:41:40,-100,-100,-96,-100,-100,-89,-76,-64,-60,-67
2025-05-17 14:41:40,-100,-100,-100,-100,-100,-100,-100,-64,-60,-67
2025-05-17 14:41:50,-100,-100,-100,-100,-100,-86,-100,-60,-64,-71
2025-05-17 14:41:50,-100,-100,-100,-100,-100,-100,-100,-60,-64,-71
2025-05-17 14:42:00,-100,-100,-100,-100,-100,-91,-76,-64,-60,-61
2025-05-17 14:42:10,-100,-100,-96,-100,-100,-83,-75,-90,-63,-75
2025-05-17 14:42:10,-100,-100,-100,-100,-100,-100,-100,-90,-63,-75
2025-05-17 14:42:20,-100,-100,-100,-100,-100,-100,-100,-57,-63,-100
2025-05-17 14:42:30,-100,-100,-100,-100,-100,-100,-100,-58,-100,-76
2025-05-17 14:42:40,-100,-100,-100,-100,-100,-83,-100,-100,-59,-68
2025-05-17 14:42:40,-100,-100,-100,-100,-100,-100,-100,-100,-59,-68
2025-05-17 14:42:50,-100,-100,-100,-100,-100,-91,-81,-56,-58,-73
2025-05-17 14:42:50,-100,-100,-100,-100,-100,-100,-100,-56,-58,-73
2025-05-17 14:43:00,-100,-100,-100,-100,-100,-90,-100,-59,-60,-100
2025-05-17 14:43:10,-100,-100,-100,-100,-100,-100,-100,-57,-58,-76
2025-05-17 14:43:20,-100,-100,-100,-100,-100,-100,-100,-57,-100,-80
2025-05-17 14:43:30,-100,-100,-100,-100,-100,-79,-73,-100,-61,-71
2025-05-17 14:43:40,-100,-100,-100,-89,-100,-90,-74,-57,-61,-65
2025-05-17 14:43:40,-100,-100,-100,-100,-100,-100,-100,-57,-61,-65
2025-05-17 14:43:50,-100,-100,-100,-94,-100,-89,-73,-58,-62,-81
2025-05-17 14:43:50,-100,-100,-100,-100,-100,-100,-100,-58,-62,-81
2025-05-17 14:44:00,-100,-100,-93,-100,-100,-82,-76,-59,-64,-68
2025-05-17 14:44:00,-100,-100,-100,-100,-100,-100,-100,-59,-64,-68
2025-05-17 14:44:10,-100,-100,-100,-100,-100,-80,-77,-65,-62,-76
2025-05-17 14:44:20,-100,-100,-95,-100,-100,-85,-73,-68,-59,-100
2025-05-17 14:44:20,-100,-100,-100,-100,-100,-100,-100,-68,-59,-100
2025-05-17 14:44:30,-100,-100,-100,-100,-100,-100,-100,-63,-62,-68
2025-05-17 14:44:40,-100,-100,-100,-100,-100,-100,-73,-100,-63,-100
2025-05-17 14:44:50,-100,-100,-100,-100,-100,-87,-74,-100,-62,-87
2025-05-17 14:44:50,-100,-100,-100,-100,-100,-87,-100,-100,-62,-87
2025-05-17 14:45:00,-100,-100,-100,-89,-100,-81,-76,-59,-61,-69
2025-05-17 14:45:00,-100,-100,-100,-100,-100,-81,-100,-59,-61,-69
2025-05-17 14:45:10,-100,-100,-100,-100,-100,-100,-100,-100,-83,-78
2025-05-17 14:45:20,-100,-100,-100,-100,-100,-88,-100,-74,-100,-100
2025-05-17 14:45:30,-100,-100,-100,-100,-100,-100,-77,-100,-64,-74
2025-05-17 14:45:30,-100,-100,-100,-100,-100,-100,-100,-100,-64,-74
2025-05-17 14:45:40,-100,-100,-100,-100,-100,-91,-76,-68,-65,-75
2025-05-17 14:45:50,-100,-100,-93,-100,-100,-80,-74,-56,-71,-75
2025-05-17 14:45:50,-100,-100,-100,-100,-100,-80,-100,-56,-71,-75
2025-05-17 14:46:00,-100,-100,-96,-100,-100,-84,-72,-51,-100,-76
2025-05-17 14:46:00,-100,-100,-100,-100,-100,-100,-100,-51,-100,-76
2025-05-17 14:46:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 14:46:20,-100,-100,-93,-90,-100,-80,-76,-61,-63,-83
2025-05-17 14:46:30,-100,-100,-100,-100,-100,-90,-75,-60,-68,-68
2025-05-17 14:46:30,-100,-100,-100,-100,-100,-90,-100,-60,-68,-68
2025-05-17 14:46:40,-100,-100,-100,-100,-100,-100,-100,-53,-73,-80
2025-05-17 14:46:40,-100,-100,-100,-100,-100,-100,-81,-53,-73,-80
2025-05-17 14:46:50,-100,-100,-93,-100,-100,-86,-72,-57,-60,-73
2025-05-17 14:47:00,-100,-100,-93,-93,-100,-86,-72,-57,-61,-72
2025-05-17 14:47:00,-100,-100,-100,-100,-100,-86,-100,-57,-61,-72
2025-05-17 14:47:10,-100,-100,-100,-100,-100,-86,-79,-62,-61,-71
2025-05-17 14:47:10,-100,-100,-100,-100,-100,-86,-100,-62,-61,-71
2025-05-17 14:47:20,-100,-100,-92,-92,-100,-79,-70,-56,-59,-69
2025-05-17 14:47:30,-100,-100,-100,-100,-100,-100,-100,-57,-65,-100
2025-05-17 14:47:40,-100,-100,-95,-91,-100,-82,-74,-57,-60,-77
2025-05-17 14:47:40,-100,-100,-100,-100,-100,-82,-100,-57,-60,-77
2025-05-17 14:47:50,-100,-100,-100,-100,-100,-81,-77,-62,-60,-74
2025-05-17 14:47:50,-100,-100,-100,-100,-100,-81,-100,-62,-60,-74
2025-05-17 14:48:00,-100,-100,-84,-90,-100,-82,-71,-55,-61,-77
2025-05-17 14:48:10,-100,-100,-100,-100,-100,-81,-70,-54,-59,-80
2025-05-17 14:48:10,-100,-100,-100,-100,-100,-81,-100,-54,-59,-80
2025-05-17 14:48:20,-100,-100,-100,-100,-100,-80,-71,-54,-60,-80
2025-05-17 14:48:20,-100,-100,-100,-100,-100,-80,-100,-54,-60,-80
2025-05-17 14:48:30,-100,-100,-94,-89,-100,-79,-72,-59,-100,-100
2025-05-17 14:48:40,-100,-100,-100,-100,-100,-88,-73,-51,-60,-76
2025-05-17 14:48:40,-100,-100,-100,-100,-100,-88,-100,-51,-60,-76
2025-05-17 14:48:50,-100,-100,-100,-100,-100,-100,-72,-48,-61,-100
2025-05-17 14:48:50,-100,-100,-100,-100,-100,-100,-100,-48,-61,-100
2025-05-17 14:49:00,-100,-100,-95,-92,-100,-82,-71,-53,-60,-89
2025-05-17 14:49:10,-100,-100,-100,-100,-100,-80,-100,-53,-60,-73
2025-05-17 14:49:20,-100,-100,-95,-100,-100,-86,-70,-50,-58,-73
2025-05-17 14:49:20,-100,-100,-95,-100,-100,-100,-82,-50,-58,-100
2025-05-17 14:49:30,-100,-100,-100,-100,-100,-90,-100,-50,-60,-82
2025-05-17 14:49:30,-100,-100,-100,-100,-100,-90,-68,-50,-60,-82
2025-05-17 14:49:40,-100,-100,-100,-100,-100,-100,-71,-53,-61,-81
2025-05-17 14:49:50,-100,-100,-100,-100,-100,-100,-71,-100,-56,-78
2025-05-17 14:49:50,-100,-100,-100,-100,-100,-100,-100,-100,-56,-78
2025-05-17 14:50:00,-100,-100,-100,-100,-100,-87,-100,-49,-59,-80
2025-05-17 14:50:00,-100,-100,-100,-100,-100,-87,-70,-49,-59,-80
2025-05-17 14:50:10,-100,-100,-100,-100,-100,-81,-70,-59,-58,-77
2025-05-17 14:50:20,-100,-100,-100,-100,-100,-90,-73,-100,-60,-82
2025-05-17 14:50:20,-100,-100,-100,-100,-100,-90,-100,-100,-60,-82
2025-05-17 14:50:30,-100,-100,-100,-100,-100,-91,-71,-51,-59,-82
2025-05-17 14:50:30,-100,-100,-100,-100,-100,-91,-100,-51,-59,-82
2025-05-17 14:50:40,-100,-100,-100,-100,-100,-100,-68,-55,-63,-80
2025-05-17 14:50:50,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100
2025-05-17 14:51:00,-100,-100,-100,-100,-100,-89,-73,-100,-56,-100
2025-05-17 14:51:00,-100,-100,-100,-100,-100,-89,-100,-100,-56,-100
2025-05-17 14:51:10,-100,-100,-93,-89,-100,-87,-75,-53,-70,-78
2025-05-17 14:51:10,-100,-100,-93,-89,-100,-87,-100,-53,-70,-78
2025-05-17 14:51:20,-100,-100,-100,-100,-100,-90,-68,-54,-59,-77
2025-05-17 14:51:30,-100,-100,-100,-100,-100,-100,-73,-54,-74,-70
2025-05-17 14:51:30,-100,-100,-100,-100,-100,-100,-100,-54,-74,-70
2025-05-17 14:51:40,-100,-100,-100,-100,-100,-83,-69,-60,-63,-72
2025-05-17 14:51:40,-100,-100,-100,-100,-100,-83,-100,-60,-63,-72
2025-05-17 14:51:50,-100,-100,-100,-89,-100,-85,-72,-56,-60,-72
2025-05-17 14:52:00,-100,-100,-100,-100,-100,-100,-71,-56,-64,-77
2025-05-17 14:52:00,-100,-100,-100,-100,-100,-100,-100,-56,-64,-77
2025-05-17 14:52:10,-100,-100,-91,-100,-100,-85,-72,-55,-60,-70
2025-05-17 14:52:10,-100,-100,-91,-100,-100,-85,-100,-55,-60,-70
2025-05-17 14:52:20,-100,-100,-93,-100,-100,-79,-78,-56,-55,-70
2025-05-17 14:52:30,-100,-100,-96,-100,-100,-92,-73,-63,-69,-76
2025-05-17 14:52:30,-100,-100,-96,-100,-100,-92,-100,-63,-69,-76
2025-05-17 14:52:40,-100,-100,-100,-100,-100,-100,-100,-54,-62,-75
2025-05-17 14:52:50,-100,-100,-100,-100,-100,-89,-73,-55,-59,-78
2025-05-17 14:53:00,-100,-100,-100,-100,-100,-91,-70,-54,-60,-77
2025-05-17 14:53:00,-100,-100,-100,-100,-100,-91,-100,-54,-60,-77
2025-05-17 14:53:10,-100,-100,-100,-91,-100,-89,-73,-65,-59,-70
2025-05-17 14:53:10,-100,-100,-100,-91,-100,-89,-100,-65,-59,-70
2025-05-17 14:53:20,-100,-100,-100,-100,-100,-100,-100,-100,-59,-84
2025-05-17 14:53:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 14:53:40,-100,-100,-100,-86,-100,-87,-71,-54,-100,-100
2025-05-17 14:53:40,-100,-100,-100,-86,-100,-87,-100,-54,-100,-100
2025-05-17 14:53:50,-100,-100,-93,-100,-100,-100,-71,-61,-67,-84
2025-05-17 14:53:50,-100,-100,-93,-100,-100,-100,-100,-61,-67,-84
2025-05-17 14:54:00,-100,-100,-95,-90,-100,-86,-70,-66,-59,-100
2025-05-17 14:54:10,-100,-100,-100,-90,-100,-78,-71,-57,-60,-83
2025-05-17 14:54:10,-100,-100,-100,-90,-100,-78,-100,-57,-60,-83
2025-05-17 14:54:20,-100,-100,-100,-87,-100,-100,-80,-59,-59,-80
2025-05-17 14:54:20,-100,-100,-100,-87,-100,-100,-100,-59,-59,-80
2025-05-17 14:54:30,-100,-100,-100,-100,-100,-80,-77,-59,-60,-71
2025-05-17 14:54:40,-100,-100,-100,-90,-100,-100,-76,-58,-60,-85
2025-05-17 14:54:40,-100,-100,-100,-90,-100,-100,-100,-58,-60,-85
2025-05-17 14:54:50,-100,-100,-94,-89,-100,-83,-73,-58,-60,-81
2025-05-17 14:54:50,-100,-100,-94,-89,-100,-83,-100,-58,-60,-81
2025-05-17 14:55:00,-100,-100,-100,-100,-100,-100,-100,-59,-58,-100
2025-05-17 14:55:10,-100,-100,-100,-100,-100,-100,-75,-83,-59,-85
2025-05-17 14:55:20,-100,-100,-92,-100,-100,-86,-71,-57,-59,-78
2025-05-17 14:55:20,-100,-100,-92,-100,-100,-86,-100,-57,-59,-78
2025-05-17 14:55:30,-100,-100,-96,-100,-100,-100,-73,-55,-58,-84
2025-05-17 14:55:30,-100,-100,-96,-100,-100,-100,-100,-55,-58,-84
2025-05-17 14:55:40,-100,-100,-95,-89,-100,-100,-76,-58,-60,-83
2025-05-17 14:55:50,-100,-100,-100,-100,-100,-100,-74,-58,-60,-100
2025-05-17 14:55:50,-100,-100,-100,-100,-100,-100,-100,-58,-60,-100
2025-05-17 14:56:00,-100,-100,-100,-100,-100,-100,-77,-55,-61,-81
2025-05-17 14:56:00,-100,-100,-100,-100,-100,-100,-100,-55,-61,-81
2025-05-17 14:56:10,-100,-100,-100,-100,-100,-84,-75,-58,-65,-80
2025-05-17 14:56:20,-100,-100,-94,-100,-100,-100,-76,-64,-58,-84
2025-05-17 14:56:20,-100,-100,-94,-100,-100,-100,-100,-64,-58,-84
2025-05-17 14:56:30,-100,-100,-100,-87,-100,-100,-100,-58,-68,-70
2025-05-17 14:56:40,-100,-100,-92,-100,-100,-100,-100,-59,-57,-100
2025-05-17 14:56:50,-100,-100,-100,-100,-100,-100,-75,-100,-57,-100
2025-05-17 14:57:00,-100,-100,-100,-100,-100,-100,-75,-100,-100,-84
2025-05-17 14:57:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84
2025-05-17 14:57:10,-100,-100,-100,-92,-100,-100,-76,-58,-59,-85
2025-05-17 14:57:10,-100,-100,-100,-92,-100,-100,-100,-58,-59,-85
2025-05-17 14:57:20,-100,-100,-93,-100,-100,-100,-76,-58,-59,-88
2025-05-17 14:57:30,-100,-100,-100,-100,-100,-100,-100,-100,-60,-81
2025-05-17 14:57:40,-100,-100,-100,-100,-100,-100,-75,-65,-58,-100
2025-05-17 14:57:40,-100,-100,-100,-100,-100,-100,-100,-65,-58,-100
2025-05-17 14:57:50,-100,-100,-100,-100,-100,-100,-76,-57,-58,-100
2025-05-17 14:58:00,-100,-100,-100,-100,-100,-100,-78,-100,-59,-100
2025-05-17 14:58:10,-100,-100,-100,-88,-100,-100,-77,-55,-68,-100
2025-05-17 14:58:10,-100,-100,-100,-88,-100,-100,-100,-55,-68,-100
2025-05-17 14:58:20,-100,-100,-100,-100,-100,-100,-100,-58,-61,-88
2025-05-17 14:58:30,-100,-100,-100,-100,-100,-100,-76,-58,-60,-100
2025-05-17 14:58:40,-100,-100,-94,-100,-100,-100,-76,-57,-59,-100
2025-05-17 14:58:40,-100,-100,-94,-100,-100,-100,-100,-57,-59,-100
2025-05-17 14:58:50,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100
2025-05-17 14:59:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 14:59:10,-100,-100,-96,-100,-100,-100,-78,-64,-59,-100
2025-05-17 14:59:20,-100,-100,-100,-100,-100,-100,-75,-56,-100,-100
2025-05-17 14:59:30,-100,-100,-95,-100,-100,-100,-75,-57,-60,-89
2025-05-17 14:59:40,-100,-100,-100,-88,-100,-100,-100,-58,-100,-100
2025-05-17 14:59:50,-100,-100,-95,-100,-100,-100,-75,-58,-59,-100
2025-05-17 15:00:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:00:10,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100
2025-05-17 15:00:20,-100,-100,-100,-100,-100,-100,-77,-60,-59,-85
2025-05-17 15:00:30,-100,-100,-100,-100,-100,-100,-75,-66,-90,-78
2025-05-17 15:00:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:00:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:00:40,-100,-100,-95,-100,-100,-92,-80,-66,-60,-100
2025-05-17 15:00:50,-100,-100,-100,-100,-100,-100,-80,-63,-57,-100
2025-05-17 15:01:00,-100,-100,-97,-86,-100,-92,-86,-59,-59,-75
2025-05-17 15:01:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:01:10,-100,-100,-100,-100,-100,-100,-100,-66,-66,-75
2025-05-17 15:01:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:01:20,-100,-100,-100,-100,-100,-100,-77,-59,-100,-100
2025-05-17 15:01:30,-100,-100,-100,-100,-100,-100,-73,-57,-61,-73
2025-05-17 15:01:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:01:40,-100,-100,-100,-100,-100,-100,-81,-56,-62,-100
2025-05-17 15:01:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:01:50,-100,-100,-93,-100,-100,-100,-100,-56,-59,-71
2025-05-17 15:02:00,-100,-100,-100,-100,-100,-93,-78,-57,-62,-76
2025-05-17 15:02:00,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100
2025-05-17 15:02:10,-100,-100,-100,-100,-100,-100,-74,-58,-56,-100
2025-05-17 15:02:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:02:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:02:20,-100,-100,-100,-100,-100,-100,-100,-57,-57,-80
2025-05-17 15:02:30,-100,-100,-93,-100,-100,-100,-75,-57,-62,-74
2025-05-17 15:02:40,-100,-100,-94,-100,-100,-100,-100,-57,-60,-76
2025-05-17 15:02:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:02:50,-100,-100,-100,-100,-100,-100,-78,-60,-59,-73
2025-05-17 15:02:50,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100
2025-05-17 15:03:00,-100,-100,-100,-100,-100,-89,-78,-59,-60,-75
2025-05-17 15:03:10,-100,-100,-100,-100,-100,-100,-100,-67,-59,-100
2025-05-17 15:03:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:03:20,-100,-100,-100,-100,-100,-100,-70,-58,-62,-71
2025-05-17 15:03:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:03:30,-100,-100,-100,-100,-100,-100,-100,-83,-60,-74
2025-05-17 15:03:40,-100,-100,-100,-100,-100,-100,-100,-58,-59,-77
2025-05-17 15:03:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:03:50,-100,-100,-100,-91,-100,-91,-73,-58,-61,-75
2025-05-17 15:03:50,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100
2025-05-17 15:04:00,-100,-100,-96,-100,-100,-100,-74,-58,-56,-72
2025-05-17 15:04:10,-100,-100,-100,-100,-100,-100,-77,-57,-59,-76
2025-05-17 15:04:10,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100
2025-05-17 15:04:20,-100,-100,-100,-100,-100,-100,-100,-58,-56,-77
2025-05-17 15:04:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:04:30,-100,-100,-100,-90,-100,-89,-78,-64,-61,-74
2025-05-17 15:04:40,-100,-100,-100,-100,-100,-82,-78,-66,-57,-74
2025-05-17 15:04:40,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100
2025-05-17 15:04:50,-100,-100,-100,-100,-100,-100,-74,-58,-61,-74
2025-05-17 15:04:50,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100
2025-05-17 15:05:00,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100
2025-05-17 15:05:00,-100,-100,-100,-100,-100,-82,-74,-65,-59,-78
2025-05-17 15:05:10,-100,-100,-100,-100,-100,-100,-71,-55,-59,-85
2025-05-17 15:05:20,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100
2025-05-17 15:05:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:05:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77
2025-05-17 15:05:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:05:40,-100,-100,-95,-100,-100,-84,-72,-66,-58,-73
2025-05-17 15:05:50,-100,-100,-100,-87,-100,-100,-100,-100,-59,-82
2025-05-17 15:05:50,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100
2025-05-17 15:06:00,-100,-100,-100,-100,-100,-100,-100,-58,-100,-80
2025-05-17 15:06:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:06:10,-100,-100,-100,-100,-100,-86,-77,-57,-59,-73
2025-05-17 15:06:20,-100,-100,-100,-100,-100,-93,-70,-58,-56,-76
2025-05-17 15:06:20,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100
2025-05-17 15:06:30,-100,-100,-100,-100,-100,-100,-73,-63,-55,-76
2025-05-17 15:06:30,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100
2025-05-17 15:06:40,-100,-100,-100,-100,-100,-93,-78,-100,-58,-77
2025-05-17 15:06:50,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100
2025-05-17 15:06:50,-100,-100,-100,-100,-100,-100,-80,-59,-57,-77
2025-05-17 15:07:00,-100,-100,-100,-100,-100,-100,-100,-100,-64,-74
2025-05-17 15:07:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-17 15:07:10,-100,-100,-100,-100,-100,-100,-72,-59,-60,-100
2025-05-17 15:07:20,-100,-100,-95,-100,-100,-87,-74,-59,-59,-78
2025-05-17 15:07:20,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100
2025-05-17 15:07:30,-100,-100,-100,-89,-100,-95,-72,-66,-55,-76
2025-05-17 15:07:30,-100,-100,-100,-89,-100,-100,-72,-100,-100,-100
2025-05-17 15:07:40,-100,-100,-100,-100,-100,-100,-75,-59,-56,-76
2025-05-17 15:07:40,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100
2025-05-17 15:07:50,-100,-100,-100,-100,-100,-86,-74,-57,-59,-72
2025-05-17 15:08:00,-100,-100,-100,-86,-100,-93,-72,-66,-60,-78
2025-05-17 15:08:00,-100,-100,-100,-86,-100,-100,-72,-100,-100,-100
2025-05-17 15:08:10,-100,-100,-100,-100,-100,-76,-75,-64,-58,-84
